"cond","pragContext","window","Region","trialType","feature","noun","list","prop_selections","ymin_selections","ymax_selections","prop_looks"
"contrast","reliable","noun","target","filler","red","pin",2,1,1,1,0.828341013824885
"contrast","reliable","noun","competitor","filler","red","pin",2,0,0,0,0.0616359447004608
"contrast","reliable","noun","other","filler","red","pin",2,0,0,0,0.110023041474654
"contrast","reliable","noun","target","filler","red","toothbrush",2,1,1,1,0.585253456221198
"contrast","reliable","noun","competitor","filler","red","toothbrush",2,0,0,0,0.202764976958525
"contrast","reliable","noun","other","filler","red","toothbrush",2,0,0,0,0.211981566820276
"contrast","reliable","noun","target","filler","red","wine",2,1,1,1,0.68778801843318
"contrast","reliable","noun","competitor","filler","red","wine",2,0,0,0,0.164746543778802
"contrast","reliable","noun","other","filler","red","wine",2,0,0,0,0.147465437788018
"contrast","reliable","noun","target","filler","round","chocolatecandy",2,1,1,1,0.456221198156682
"contrast","reliable","noun","competitor","filler","round","chocolatecandy",2,0,0,0,0.184907834101382
"contrast","reliable","noun","other","filler","round","chocolatecandy",2,0,0,0,0.358870967741935
"contrast","reliable","noun","target","filler","round","cracker",2,1,1,1,0.559907834101382
"contrast","reliable","noun","competitor","filler","round","cracker",2,0,0,0,0.185483870967742
"contrast","reliable","noun","other","filler","round","cracker",2,0,0,0,0.254608294930876
"contrast","reliable","noun","target","filler","round","loafofbread",2,1,1,1,0.376152073732719
"contrast","reliable","noun","competitor","filler","round","loafofbread",2,0,0,0,0.247119815668203
"contrast","reliable","noun","other","filler","round","loafofbread",2,0,0,0,0.376728110599078
"contrast","reliable","noun","target","filler","round","tupperware",2,1,1,1,0.494239631336406
"contrast","reliable","noun","competitor","filler","round","tupperware",2,0,0,0,0.155529953917051
"contrast","reliable","noun","other","filler","round","tupperware",2,0,0,0,0.350230414746544
"contrast","reliable","noun","target","filler","rubber","duck",2,1,1,1,0.5830920671685
"contrast","reliable","noun","competitor","filler","rubber","duck",2,0,0,0,0.147654892877823
"contrast","reliable","noun","other","filler","rubber","duck",2,0,0,0,0.269253039953677
"contrast","reliable","noun","target","filler","shorthair","puppet",2,1,1,1,0.366935483870968
"contrast","reliable","noun","competitor","filler","shorthair","puppet",2,0,0,0,0.118663594470046
"contrast","reliable","noun","other","filler","shorthair","puppet",2,0,0,0,0.514400921658986
"contrast","reliable","noun","target","filler","spotted","cow",2,1,1,1,0.402649769585253
"contrast","reliable","noun","competitor","filler","spotted","cow",2,0,0,0,0.247119815668203
"contrast","reliable","noun","other","filler","spotted","cow",2,0,0,0,0.350230414746544
"contrast","reliable","noun","target","filler","strawberry","icecream",2,1,1,1,0.623481781376518
"contrast","reliable","noun","competitor","filler","strawberry","icecream",2,0,0,0,0.149219201850781
"contrast","reliable","noun","other","filler","strawberry","icecream",2,0,0,0,0.227299016772701
"contrast","reliable","noun","target","filler","strawberry","pie",2,1,1,1,0.595833333333333
"contrast","reliable","noun","competitor","filler","strawberry","pie",2,0,0,0,0.101190476190476
"contrast","reliable","noun","other","filler","strawberry","pie",2,0,0,0,0.30297619047619
"contrast","reliable","noun","target","filler","tricolor","pasta",2,1,1,1,0.401497695852535
"contrast","reliable","noun","competitor","filler","tricolor","pasta",2,0,0,0,0.192396313364055
"contrast","reliable","noun","other","filler","tricolor","pasta",2,0,0,0,0.40610599078341
"contrast","reliable","noun","target","filler","twoslot","toaster",2,1,1,1,0.269009216589862
"contrast","reliable","noun","competitor","filler","twoslot","toaster",2,0,0,0,0.19758064516129
"contrast","reliable","noun","other","filler","twoslot","toaster",2,0,0,0,0.533410138248848
"contrast","reliable","noun","target","filler","whole","lemon",2,1,1,1,0.362327188940092
"contrast","reliable","noun","competitor","filler","whole","lemon",2,0,0,0,0.243663594470046
"contrast","reliable","noun","other","filler","whole","lemon",2,0,0,0,0.394009216589862
"contrast","reliable","noun","target","filler","wood","hanger",2,1,1,1,0.513824884792627
"contrast","reliable","noun","competitor","filler","wood","hanger",2,0,0,0,0.154953917050691
"contrast","reliable","noun","other","filler","wood","hanger",2,0,0,0,0.331221198156682
"contrast","reliable","noun","target","filler","wrapped","candy",2,1,1,1,0.3841642228739
"contrast","reliable","noun","competitor","filler","wrapped","candy",2,0,0,0,0.166568914956012
"contrast","reliable","noun","other","filler","wrapped","candy",2,0,0,0,0.449266862170088
"contrast","reliable","noun","target","filler","yellow","highlighter",2,1,1,1,0.775921658986175
"contrast","reliable","noun","competitor","filler","yellow","highlighter",2,0,0,0,0.118663594470046
"contrast","reliable","noun","other","filler","yellow","highlighter",2,0,0,0,0.105414746543779
"contrast","reliable","noun","target","filler","yellow","plate",2,1,1,1,0.755184331797235
"contrast","reliable","noun","competitor","filler","yellow","plate",2,0,0,0,0.105414746543779
"contrast","reliable","noun","other","filler","yellow","plate",2,0,0,0,0.139400921658986
"contrast","reliable","noun","target","filler","yellow","watch",2,1,1,1,0.69815668202765
"contrast","reliable","noun","competitor","filler","yellow","watch",2,0,0,0,0.119815668202765
"contrast","reliable","noun","other","filler","yellow","watch",2,0,0,0,0.182027649769585
"contrast","reliable","noun","target","test","big","brush",2,1,1,1,0.69758064516129
"contrast","reliable","noun","competitor","test","big","brush",2,0,0,0,0.0985023041474654
"contrast","reliable","noun","other","test","big","brush",2,0,0,0,0.203917050691244
"contrast","reliable","noun","target","test","big","bunny",2,1,1,1,0.745391705069124
"contrast","reliable","noun","competitor","test","big","bunny",2,0,0,0,0.0478110599078341
"contrast","reliable","noun","other","test","big","bunny",2,0,0,0,0.206797235023041
"contrast","reliable","noun","target","test","big","camera",2,1,1,1,0.653801843317972
"contrast","reliable","noun","competitor","test","big","camera",2,0,0,0,0.0794930875576037
"contrast","reliable","noun","other","test","big","camera",2,0,0,0,0.266705069124424
"contrast","reliable","noun","target","test","big","dress",2,1,1,1,0.737903225806452
"contrast","reliable","noun","competitor","test","big","dress",2,0,0,0,0.0587557603686636
"contrast","reliable","noun","other","test","big","dress",2,0,0,0,0.203341013824885
"contrast","reliable","noun","target","test","big","grapes",2,1,1,1,0.783410138248848
"contrast","reliable","noun","competitor","test","big","grapes",2,0,0,0,0.0414746543778802
"contrast","reliable","noun","other","test","big","grapes",2,0,0,0,0.175115207373272
"contrast","reliable","noun","target","test","big","kayak",2,1,1,1,0.747976878612717
"contrast","reliable","noun","competitor","test","big","kayak",2,0,0,0,0.0861271676300578
"contrast","reliable","noun","other","test","big","kayak",2,0,0,0,0.165895953757225
"contrast","reliable","noun","target","test","big","orange",2,1,1,1,0.730633802816901
"contrast","reliable","noun","competitor","test","big","orange",2,0,0,0,0.143779342723005
"contrast","reliable","noun","other","test","big","orange",2,0,0,0,0.125586854460094
"contrast","reliable","noun","target","test","big","starfish",2,1,1,1,0.705645161290323
"contrast","reliable","noun","competitor","test","big","starfish",2,0,0,0,0.070852534562212
"contrast","reliable","noun","other","test","big","starfish",2,0,0,0,0.223502304147465
"contrast","reliable","noun","target","test","big","turtle",2,1,1,1,0.701612903225806
"contrast","reliable","noun","competitor","test","big","turtle",2,0,0,0,0.0650921658986175
"contrast","reliable","noun","other","test","big","turtle",2,0,0,0,0.233294930875576
"contrast","reliable","noun","target","test","big","tuxedo",2,1,1,1,0.733102253032929
"contrast","reliable","noun","competitor","test","big","tuxedo",2,0,0,0,0.0826112073945696
"contrast","reliable","noun","other","test","big","tuxedo",2,0,0,0,0.184286539572501
"contrast","reliable","noun","target","test","small","bell",2,1,1,1,0.629608294930876
"contrast","reliable","noun","competitor","test","small","bell",2,0,0,0,0.105414746543779
"contrast","reliable","noun","other","test","small","bell",2,0,0,0,0.264976958525346
"contrast","reliable","noun","target","test","small","bike",2,1,1,1,0.728646135967461
"contrast","reliable","noun","competitor","test","small","bike",2,0,0,0,0.0970366066240558
"contrast","reliable","noun","other","test","small","bike",2,0,0,0,0.174317257408483
"contrast","reliable","noun","target","test","small","fan",2,1,1,1,0.668778801843318
"contrast","reliable","noun","competitor","test","small","fan",2,0,0,0,0.0720046082949309
"contrast","reliable","noun","other","test","small","fan",2,0,0,0,0.259216589861751
"contrast","reliable","noun","target","test","small","feather",2,1,1,1,0.728110599078341
"contrast","reliable","noun","competitor","test","small","feather",2,0,0,0,0.164746543778802
"contrast","reliable","noun","other","test","small","feather",2,0,0,0,0.107142857142857
"contrast","reliable","noun","target","test","small","guitar",2,1,1,1,0.713956170703576
"contrast","reliable","noun","competitor","test","small","guitar",2,0,0,0,0.0922722029988466
"contrast","reliable","noun","other","test","small","guitar",2,0,0,0,0.193771626297578
"contrast","reliable","noun","target","test","small","hammer",2,1,1,1,0.702188940092166
"contrast","reliable","noun","competitor","test","small","hammer",2,0,0,0,0.0910138248847926
"contrast","reliable","noun","other","test","small","hammer",2,0,0,0,0.206797235023041
"contrast","reliable","noun","target","test","small","key",2,1,1,1,0.670506912442396
"contrast","reliable","noun","competitor","test","small","key",2,0,0,0,0.0668202764976959
"contrast","reliable","noun","other","test","small","key",2,0,0,0,0.262672811059908
"contrast","reliable","noun","target","test","small","onion",2,1,1,1,0.683179723502304
"contrast","reliable","noun","competitor","test","small","onion",2,0,0,0,0.0973502304147465
"contrast","reliable","noun","other","test","small","onion",2,0,0,0,0.219470046082949
"contrast","reliable","noun","target","test","small","pencil",2,1,1,1,0.782834101382488
"contrast","reliable","noun","competitor","test","small","pencil",2,0,0,0,0.0852534562211982
"contrast","reliable","noun","other","test","small","pencil",2,0,0,0,0.131912442396313
"contrast","reliable","noun","target","test","small","tree",2,1,1,1,0.713133640552995
"contrast","reliable","noun","competitor","test","small","tree",2,0,0,0,0.0524193548387097
"contrast","reliable","noun","other","test","small","tree",2,0,0,0,0.234447004608295
"contrast","reliable","noun","target","train","big","alarmclock",2,1,1,1,0.407834101382488
"contrast","reliable","noun","competitor","train","big","alarmclock",2,0,0,0,0.183755760368664
"contrast","reliable","noun","other","train","big","alarmclock",2,0,0,0,0.408410138248848
"contrast","reliable","noun","target","train","big","bat",2,1,1,1,0.48905529953917
"contrast","reliable","noun","competitor","train","big","bat",2,0,0,0,0.186059907834101
"contrast","reliable","noun","other","train","big","bat",2,0,0,0,0.324884792626728
"contrast","reliable","noun","target","train","big","beetle",2,1,1,1,0.372119815668203
"contrast","reliable","noun","competitor","train","big","beetle",2,0,0,0,0.206221198156682
"contrast","reliable","noun","other","train","big","beetle",2,0,0,0,0.421658986175115
"contrast","reliable","noun","target","train","big","briefcase",2,1,1,1,0.468023255813953
"contrast","reliable","noun","competitor","train","big","briefcase",2,0,0,0,0.159302325581395
"contrast","reliable","noun","other","train","big","briefcase",2,0,0,0,0.372674418604651
"contrast","reliable","noun","target","train","big","door",2,1,1,1,0.608870967741935
"contrast","reliable","noun","competitor","train","big","door",2,0,0,0,0.130184331797235
"contrast","reliable","noun","other","train","big","door",2,0,0,0,0.26094470046083
"contrast","reliable","noun","target","train","big","flute",2,1,1,1,0.427246376811594
"contrast","reliable","noun","competitor","train","big","flute",2,0,0,0,0.227826086956522
"contrast","reliable","noun","other","train","big","flute",2,0,0,0,0.344927536231884
"contrast","reliable","noun","target","train","big","hammock",2,1,1,1,0.491359447004608
"contrast","reliable","noun","competitor","train","big","hammock",2,0,0,0,0.161866359447005
"contrast","reliable","noun","other","train","big","hammock",2,0,0,0,0.346774193548387
"contrast","reliable","noun","target","train","big","house",2,1,1,1,0.447004608294931
"contrast","reliable","noun","competitor","train","big","house",2,0,0,0,0.23963133640553
"contrast","reliable","noun","other","train","big","house",2,0,0,0,0.313364055299539
"contrast","reliable","noun","target","train","big","jeep",2,1,1,1,0.439930354033662
"contrast","reliable","noun","competitor","train","big","jeep",2,0,0,0,0.289611143354614
"contrast","reliable","noun","other","train","big","jeep",2,0,0,0,0.270458502611724
"contrast","reliable","noun","target","train","big","lifevest",2,1,1,1,0.538594470046083
"contrast","reliable","noun","competitor","train","big","lifevest",2,0,0,0,0.168778801843318
"contrast","reliable","noun","other","train","big","lifevest",2,0,0,0,0.292626728110599
"contrast","reliable","noun","target","train","big","mushroom",2,1,1,1,0.432603686635945
"contrast","reliable","noun","competitor","train","big","mushroom",2,0,0,0,0.283986175115207
"contrast","reliable","noun","other","train","big","mushroom",2,0,0,0,0.283410138248848
"contrast","reliable","noun","target","train","big","paperbag",2,1,1,1,0.452188940092166
"contrast","reliable","noun","competitor","train","big","paperbag",2,0,0,0,0.20794930875576
"contrast","reliable","noun","other","train","big","paperbag",2,0,0,0,0.339861751152074
"contrast","reliable","noun","target","train","big","pool",2,1,1,1,0.395161290322581
"contrast","reliable","noun","competitor","train","big","pool",2,0,0,0,0.20852534562212
"contrast","reliable","noun","other","train","big","pool",2,0,0,0,0.3963133640553
"contrast","reliable","noun","target","train","big","rope",2,1,1,1,0.482142857142857
"contrast","reliable","noun","competitor","train","big","rope",2,0,0,0,0.122695852534562
"contrast","reliable","noun","other","train","big","rope",2,0,0,0,0.395161290322581
"contrast","reliable","noun","target","train","big","seahorse",2,1,1,1,0.394585253456221
"contrast","reliable","noun","competitor","train","big","seahorse",2,0,0,0,0.289746543778802
"contrast","reliable","noun","other","train","big","seahorse",2,0,0,0,0.315668202764977
"contrast","reliable","noun","target","train","big","suit",2,1,1,1,0.35173223722842
"contrast","reliable","noun","competitor","train","big","suit",2,0,0,0,0.159130945390487
"contrast","reliable","noun","other","train","big","suit",2,0,0,0,0.489136817381092
"contrast","reliable","noun","target","train","big","target",2,1,1,1,0.469935785172213
"contrast","reliable","noun","competitor","train","big","target",2,0,0,0,0.319322825452423
"contrast","reliable","noun","other","train","big","target",2,0,0,0,0.210741389375365
"contrast","reliable","noun","target","train","big","violin",2,1,1,1,0.373842592592593
"contrast","reliable","noun","competitor","train","big","violin",2,0,0,0,0.299189814814815
"contrast","reliable","noun","other","train","big","violin",2,0,0,0,0.326967592592593
"contrast","reliable","noun","target","train","big","wallet",2,1,1,1,0.497695852534562
"contrast","reliable","noun","competitor","train","big","wallet",2,0,0,0,0.217741935483871
"contrast","reliable","noun","other","train","big","wallet",2,0,0,0,0.284562211981567
"contrast","reliable","noun","target","train","big","yarn",2,1,1,1,0.506912442396313
"contrast","reliable","noun","competitor","train","big","yarn",2,0,0,0,0.251728110599078
"contrast","reliable","noun","other","train","big","yarn",2,0,0,0,0.241359447004608
"contrast","reliable","noun","target","train","small","airplane",2,1,1,1,0.402073732718894
"contrast","reliable","noun","competitor","train","small","airplane",2,0,0,0,0.300115207373272
"contrast","reliable","noun","other","train","small","airplane",2,0,0,0,0.297811059907834
"contrast","reliable","noun","target","train","small","banjo",2,1,1,1,0.485813549507817
"contrast","reliable","noun","competitor","train","small","banjo",2,0,0,0,0.298204979733642
"contrast","reliable","noun","other","train","small","banjo",2,0,0,0,0.215981470758541
"contrast","reliable","noun","target","train","small","boat",2,1,1,1,0.401400233372229
"contrast","reliable","noun","competitor","train","small","boat",2,0,0,0,0.197782963827305
"contrast","reliable","noun","other","train","small","boat",2,0,0,0,0.400816802800467
"contrast","reliable","noun","target","train","small","butterfly",2,1,1,1,0.350230414746544
"contrast","reliable","noun","competitor","train","small","butterfly",2,0,0,0,0.22926267281106
"contrast","reliable","noun","other","train","small","butterfly",2,0,0,0,0.420506912442396
"contrast","reliable","noun","target","train","small","camel",2,1,1,1,0.451612903225806
"contrast","reliable","noun","competitor","train","small","camel",2,0,0,0,0.139976958525346
"contrast","reliable","noun","other","train","small","camel",2,0,0,0,0.408410138248848
"contrast","reliable","noun","target","train","small","checkerboard",2,1,1,1,0.435483870967742
"contrast","reliable","noun","competitor","train","small","checkerboard",2,0,0,0,0.26036866359447
"contrast","reliable","noun","other","train","small","checkerboard",2,0,0,0,0.304147465437788
"contrast","reliable","noun","target","train","small","domino",2,1,1,1,0.430884904569115
"contrast","reliable","noun","competitor","train","small","domino",2,0,0,0,0.187391555812608
"contrast","reliable","noun","other","train","small","domino",2,0,0,0,0.381723539618276
"contrast","reliable","noun","target","train","small","drum",2,1,1,1,0.492511520737327
"contrast","reliable","noun","competitor","train","small","drum",2,0,0,0,0.181451612903226
"contrast","reliable","noun","other","train","small","drum",2,0,0,0,0.326036866359447
"contrast","reliable","noun","target","train","small","eagle",2,1,1,1,0.482142857142857
"contrast","reliable","noun","competitor","train","small","eagle",2,0,0,0,0.27073732718894
"contrast","reliable","noun","other","train","small","eagle",2,0,0,0,0.247119815668203
"contrast","reliable","noun","target","train","small","football",2,1,1,1,0.496543778801843
"contrast","reliable","noun","competitor","train","small","football",2,0,0,0,0.204493087557604
"contrast","reliable","noun","other","train","small","football",2,0,0,0,0.298963133640553
"contrast","reliable","noun","target","train","small","harp",2,1,1,1,0.393433179723502
"contrast","reliable","noun","competitor","train","small","harp",2,0,0,0,0.330645161290323
"contrast","reliable","noun","other","train","small","harp",2,0,0,0,0.275921658986175
"contrast","reliable","noun","target","train","small","igloo",2,1,1,1,0.509216589861751
"contrast","reliable","noun","competitor","train","small","igloo",2,0,0,0,0.259792626728111
"contrast","reliable","noun","other","train","small","igloo",2,0,0,0,0.230990783410138
"contrast","reliable","noun","target","train","small","mask",2,1,1,1,0.482818870122306
"contrast","reliable","noun","competitor","train","small","mask",2,0,0,0,0.185789167152009
"contrast","reliable","noun","other","train","small","mask",2,0,0,0,0.331391962725684
"contrast","reliable","noun","target","train","small","necklace",2,1,1,1,0.499423963133641
"contrast","reliable","noun","competitor","train","small","necklace",2,0,0,0,0.17684331797235
"contrast","reliable","noun","other","train","small","necklace",2,0,0,0,0.323732718894009
"contrast","reliable","noun","target","train","small","nut",2,1,1,1,0.441820276497696
"contrast","reliable","noun","competitor","train","small","nut",2,0,0,0,0.164746543778802
"contrast","reliable","noun","other","train","small","nut",2,0,0,0,0.393433179723502
"contrast","reliable","noun","target","train","small","saw",2,1,1,1,0.459101382488479
"contrast","reliable","noun","competitor","train","small","saw",2,0,0,0,0.224654377880184
"contrast","reliable","noun","other","train","small","saw",2,0,0,0,0.316244239631336
"contrast","reliable","noun","target","train","small","snail",2,1,1,1,0.695475638051044
"contrast","reliable","noun","competitor","train","small","snail",2,0,0,0,0.103248259860789
"contrast","reliable","noun","other","train","small","snail",2,0,0,0,0.201276102088167
"contrast","reliable","noun","target","train","small","spaceship",2,1,1,1,0.461981566820277
"contrast","reliable","noun","competitor","train","small","spaceship",2,0,0,0,0.163018433179724
"contrast","reliable","noun","other","train","small","spaceship",2,0,0,0,0.375
"contrast","reliable","noun","target","train","small","teabag",2,1,1,1,0.451036866359447
"contrast","reliable","noun","competitor","train","small","teabag",2,0,0,0,0.134216589861751
"contrast","reliable","noun","other","train","small","teabag",2,0,0,0,0.414746543778802
"contrast","reliable","noun","target","train","small","wheel",2,1,1,1,0.340550029256875
"contrast","reliable","noun","competitor","train","small","wheel",2,0,0,0,0.166764189584552
"contrast","reliable","noun","other","train","small","wheel",2,0,0,0,0.492685781158572
"contrast","reliable","prior","target","filler","barn","mailbox",2,0.0666666666666667,0,0.2,0.0834914611005693
"contrast","reliable","prior","competitor","filler","barn","mailbox",2,0.533333333333333,0.266666666666667,0.8,0.142947501581278
"contrast","reliable","prior","other","filler","barn","mailbox",2,0.4,0.133333333333333,0.666666666666667,0.773561037318153
"contrast","reliable","prior","target","filler","black","shorts",2,0.133333333333333,0,0.333333333333333,0.109424414927261
"contrast","reliable","prior","competitor","filler","black","shorts",2,0.133333333333333,0,0.333333333333333,0.0986717267552182
"contrast","reliable","prior","other","filler","black","shorts",2,0.733333333333333,0.533333333333333,0.933333333333333,0.791903858317521
"contrast","reliable","prior","target","filler","blue","balloon",2,0.2,0.0650000000000001,0.4,0.078343949044586
"contrast","reliable","prior","competitor","filler","blue","balloon",2,0.466666666666667,0.2,0.733333333333333,0.185350318471338
"contrast","reliable","prior","other","filler","blue","balloon",2,0.333333333333333,0.133333333333333,0.6,0.736305732484076
"contrast","reliable","prior","target","filler","blue","bow",2,0.266666666666667,0.0666666666666667,0.466666666666667,0.143857415658816
"contrast","reliable","prior","competitor","filler","blue","bow",2,0.4,0.2,0.666666666666667,0.0770210057288351
"contrast","reliable","prior","other","filler","blue","bow",2,0.333333333333333,0.133333333333333,0.6,0.779121578612349
"contrast","reliable","prior","target","filler","cocktail","umbrella",2,0.133333333333333,0,0.333333333333333,0.126932989690722
"contrast","reliable","prior","competitor","filler","cocktail","umbrella",2,0.333333333333333,0.131666666666667,0.533333333333333,0.0760309278350515
"contrast","reliable","prior","other","filler","cocktail","umbrella",2,0.533333333333333,0.266666666666667,0.8,0.797036082474227
"contrast","reliable","prior","target","filler","coffee","cup",2,0.333333333333333,0.133333333333333,0.533333333333333,0.0885515496521189
"contrast","reliable","prior","competitor","filler","coffee","cup",2,0.333333333333333,0.133333333333333,0.534999999999998,0.211258697027198
"contrast","reliable","prior","other","filler","coffee","cup",2,0.333333333333333,0.133333333333333,0.6,0.700189753320683
"contrast","reliable","prior","target","filler","convertible","car",2,0.307692307692308,0.0769230769230769,0.538461538461538,0.0515267175572519
"contrast","reliable","prior","competitor","filler","convertible","car",2,0.307692307692308,0.0769230769230769,0.538461538461538,0.172391857506361
"contrast","reliable","prior","other","filler","convertible","car",2,0.384615384615385,0.153846153846154,0.615384615384615,0.776081424936387
"contrast","reliable","prior","target","filler","dog","robot",2,0.466666666666667,0.266666666666667,0.733333333333333,0.14702154626109
"contrast","reliable","prior","competitor","filler","dog","robot",2,0.133333333333333,0,0.333333333333333,0.0944233206590621
"contrast","reliable","prior","other","filler","dog","robot",2,0.4,0.133333333333333,0.666666666666667,0.758555133079848
"contrast","reliable","prior","target","filler","electric","guitar",2,0.333333333333333,0.133333333333333,0.6,0.109701965757768
"contrast","reliable","prior","competitor","filler","electric","guitar",2,0.333333333333333,0.133333333333333,0.6,0.145846544071021
"contrast","reliable","prior","other","filler","electric","guitar",2,0.333333333333333,0.131666666666667,0.6,0.744451490171211
"contrast","reliable","prior","target","filler","electric","kettle",2,0.214285714285714,0,0.428571428571429,0.0795165394402036
"contrast","reliable","prior","competitor","filler","electric","kettle",2,0.142857142857143,0,0.357142857142857,0.112595419847328
"contrast","reliable","prior","other","filler","electric","kettle",2,0.642857142857143,0.357142857142857,0.857142857142857,0.807888040712468
"contrast","reliable","prior","target","filler","fivecent","coins",2,0.466666666666667,0.2,0.733333333333333,0.211891208096142
"contrast","reliable","prior","competitor","filler","fivecent","coins",2,0.2,0,0.4,0.0746363061353574
"contrast","reliable","prior","other","filler","fivecent","coins",2,0.333333333333333,0.133333333333333,0.6,0.713472485768501
"contrast","reliable","prior","target","filler","fountain","pen",2,0.266666666666667,0.0666666666666667,0.466666666666667,0.164968152866242
"contrast","reliable","prior","competitor","filler","fountain","pen",2,0.2,0,0.4,0.0312101910828025
"contrast","reliable","prior","other","filler","fountain","pen",2,0.533333333333333,0.266666666666667,0.8,0.803821656050955
"contrast","reliable","prior","target","filler","glass","bottle",2,0.266666666666667,0.0666666666666667,0.466666666666667,0.0670461733080329
"contrast","reliable","prior","competitor","filler","glass","bottle",2,0.266666666666667,0.0666666666666667,0.533333333333333,0.158127767235927
"contrast","reliable","prior","other","filler","glass","bottle",2,0.466666666666667,0.2,0.733333333333333,0.77482605945604
"contrast","reliable","prior","target","filler","glazed","donut",2,0.357142857142857,0.142857142857143,0.642857142857143,0.14168247944339
"contrast","reliable","prior","competitor","filler","glazed","donut",2,0.285714285714286,0.0714285714285714,0.5,0.0891840607210626
"contrast","reliable","prior","other","filler","glazed","donut",2,0.357142857142857,0.142857142857143,0.571428571428571,0.769133459835547
"contrast","reliable","prior","target","filler","gold","bracelet",2,0.266666666666667,0.0666666666666667,0.533333333333333,0.125874125874126
"contrast","reliable","prior","competitor","filler","gold","bracelet",2,0.2,0,0.466666666666667,0.0915448188175461
"contrast","reliable","prior","other","filler","gold","bracelet",2,0.533333333333333,0.266666666666667,0.8,0.782581055308328
"contrast","reliable","prior","target","filler","green","bellpeppers",2,0.333333333333333,0.133333333333333,0.533333333333333,0.132063492063492
"contrast","reliable","prior","competitor","filler","green","bellpeppers",2,0.266666666666667,0.0666666666666667,0.466666666666667,0.141587301587302
"contrast","reliable","prior","other","filler","green","bellpeppers",2,0.4,0.133333333333333,0.666666666666667,0.726349206349206
"contrast","reliable","prior","target","filler","green","cabbage",2,0.142857142857143,0,0.357142857142857,0.0613535736875395
"contrast","reliable","prior","competitor","filler","green","cabbage",2,0.214285714285714,0,0.428571428571429,0.151170145477546
"contrast","reliable","prior","other","filler","green","cabbage",2,0.642857142857143,0.357142857142857,0.857142857142857,0.787476280834915
"contrast","reliable","prior","target","filler","green","lightbulb",2,0.2,0,0.4,0.169631512071156
"contrast","reliable","prior","competitor","filler","green","lightbulb",2,0.133333333333333,0,0.333333333333333,0.111181702668361
"contrast","reliable","prior","other","filler","green","lightbulb",2,0.666666666666667,0.4,0.866666666666667,0.719186785260483
"contrast","reliable","prior","target","filler","green","mixer",2,0.266666666666667,0.0666666666666667,0.466666666666667,0.0975918884664132
"contrast","reliable","prior","competitor","filler","green","mixer",2,0.133333333333333,0,0.333333333333333,0.0608365019011407
"contrast","reliable","prior","other","filler","green","mixer",2,0.6,0.333333333333333,0.866666666666667,0.841571609632446
"contrast","reliable","prior","target","filler","hand","mirror",2,0.0666666666666667,0,0.2,0.0801017164653528
"contrast","reliable","prior","competitor","filler","hand","mirror",2,0.4,0.133333333333333,0.666666666666667,0.12269548633185
"contrast","reliable","prior","other","filler","hand","mirror",2,0.533333333333333,0.266666666666667,0.8,0.797202797202797
"contrast","reliable","prior","target","filler","hawaiian","shirt",2,0.2,0,0.4,0.115749525616698
"contrast","reliable","prior","competitor","filler","hawaiian","shirt",2,0.2,0,0.4,0.0917141049968375
"contrast","reliable","prior","other","filler","hawaiian","shirt",2,0.6,0.333333333333333,0.866666666666667,0.792536369386464
"contrast","reliable","prior","target","filler","heart","candy",2,0.266666666666667,0.0666666666666667,0.533333333333333,0.128399746995572
"contrast","reliable","prior","competitor","filler","heart","candy",2,0.133333333333333,0,0.333333333333333,0.143580012650221
"contrast","reliable","prior","other","filler","heart","candy",2,0.6,0.333333333333333,0.866666666666667,0.728020240354206
"contrast","reliable","prior","target","filler","lion","doorknocker",2,0.466666666666667,0.2,0.733333333333333,0.073510773130545
"contrast","reliable","prior","competitor","filler","lion","doorknocker",2,0.266666666666667,0.0666666666666667,0.533333333333333,0.181875792141952
"contrast","reliable","prior","other","filler","lion","doorknocker",2,0.266666666666667,0.0666666666666667,0.466666666666667,0.744613434727503
"contrast","reliable","prior","target","filler","metal","sink",2,0.333333333333333,0.133333333333333,0.6,0.047438330170778
"contrast","reliable","prior","competitor","filler","metal","sink",2,0,0,0,0.113219481340923
"contrast","reliable","prior","other","filler","metal","sink",2,0.666666666666667,0.4,0.866666666666667,0.839342188488299
"contrast","reliable","prior","target","filler","mobile","phone",2,0.333333333333333,0.133333333333333,0.6,0.0999367488931056
"contrast","reliable","prior","competitor","filler","mobile","phone",2,0.333333333333333,0.133333333333333,0.6,0.19797596457938
"contrast","reliable","prior","other","filler","mobile","phone",2,0.333333333333333,0.133333333333333,0.533333333333333,0.702087286527514
"contrast","reliable","prior","target","filler","narrow","tire",2,0.2,0,0.4,0.0928162746344564
"contrast","reliable","prior","competitor","filler","narrow","tire",2,0.266666666666667,0.0666666666666667,0.533333333333333,0.10553083280356
"contrast","reliable","prior","other","filler","narrow","tire",2,0.533333333333333,0.266666666666667,0.8,0.801652892561983
"contrast","reliable","prior","target","filler","nuts","chocolatebar",2,0.333333333333333,0.133333333333333,0.6,0.139401654996817
"contrast","reliable","prior","competitor","filler","nuts","chocolatebar",2,0.133333333333333,0,0.333333333333333,0.110120942075111
"contrast","reliable","prior","other","filler","nuts","chocolatebar",2,0.533333333333333,0.266666666666667,0.8,0.750477402928071
"contrast","reliable","prior","target","filler","one","dollarbills",2,0.333333333333333,0.133333333333333,0.6,0.113219481340923
