"WorkerId","Answer.wrongAdj","Answer.wrongShape","Input.List","SceneID","Answer.choicePrior","Answer.choiceAdj","Answer.choiceWhole","Turn","sceneConfigs","timePrior","timeAdj","timeWhole","Condition","TargetNoun","TargetAdjective","TargetColor","AdjectiveType"
"A2SOKKU8ZSBTFY","No","No","TlessC1",73,"Target","Target","Target",39,"ACDB","1618","1245","898","F2_TisD","line","blue","blue","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",74,"Competitor","Target","Target",120,"ACDB","2562","1343","889","F2_TisD","circle","yellow","yellow","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",75,"Contrast","Target","Target",25,"CDBA","1582","1620","1126","F2_TisD","oval","red","red","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",76,"Target","Target","Target",68,"ACBD","1629","1157","575","F2_TisD","square","green","green","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",77,"Distractor","Target","Target",64,"DCAB","4318","1442","610","F2_TisD","triangle","blue","blue","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",78,"Contrast","Contrast","Target",61,"DBCA","1418","1134","909","F2_TisD","line","yellow","yellow","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",79,"Target","Target","Target",77,"BDCA","6413","1088","716","F2_TisD","square","blue","blue","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",80,"Target","Target","Target",56,"ACBD","1382","1192","665","F2_TisD","rectangle","yellow","yellow","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",81,"Distractor","{}","Target",41,"BDAC","1488","NA","1424","F3_NmCppTisD","square","none","blue","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",82,"Contrast","{}","Target",34,"DCBA","1715","NA","1575","F3_NmCppTisD","circle","none","yellow","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",83,"Distractor","{}","Target",85,"DABC","1383","NA","1679","F3_NmCppTisD","triangle","none","red","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",84,"Competitor","{}","Target",53,"CABD","1628","NA","3779","F3_NmCppTisD","rectangle","none","green","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",85,"Contrast","{}","Target",11,"CDBA","1416","NA","2219","F3_NmCppTisD","line","none","blue","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",86,"Competitor","{}","Target",116,"CADB","1437","NA","1446","F3_NmCppTisD","oval","none","yellow","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",87,"Contrast","{}","Target",67,"CBDA","1553","NA","1678","F3_NmCppTisD","triangle","none","red","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",88,"Distractor","{}","Target",22,"DABC","1426","NA","2547","F3_NmCppTisD","rectangle","none","green","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",89,"Distractor","{}","Target",13,"DCAB","1973","NA","2192","F3_NmCppTisD","arrow","none","blue","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",90,"Distractor","{}","Target",8,"DCAB","2210","NA","1974","F3_NmCppTisD","oval","none","red","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",91,"Distractor","{}","Target",44,"BCAD","1470","NA","1680","F4_NmNCppCp","square","none","yellow","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",92,"Target","{}","Target",59,"ACDB","1394","NA","1178","F4_NmNCppCp","circle","none","red","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",93,"Target","{}","Target",95,"ACBD","1652","NA","1128","F4_NmNCppCp","triangle","none","green","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",94,"Competitor","{}","Target",49,"DACB","1387","NA","1617","F4_NmNCppCp","arrow","none","blue","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",95,"Competitor","{}","Target",42,"BADC","1420","NA","1389","F4_NmNCppCp","line","none","yellow","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",96,"Competitor","{}","Target",96,"DABC","1513","NA","1677","F4_NmNCppCp","oval","none","red","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",97,"Competitor","{}","Target",58,"DACB","1603","NA","1594","F4_NmNCppCp","rectangle","none","green","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",98,"Competitor","{}","Target",83,"CADB","1283","NA","1629","F4_NmNCppCp","heart","none","blue","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",99,"Target","{}","Target",97,"ADCB","1691","NA","1028","F4_NmNCppCp","star","none","yellow","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",100,"Target","{}","Target",35,"ADBC","1575","NA","1167","F4_NmNCppCp","sun","none","red","none"
"A2SOKKU8ZSBTFY","No","No","TlessC1",101,"Contrast","Target","Target",119,"DACB","38910","1328","1128","F5_MCppisD","square","blue","blue","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",102,"Competitor","Target","Target",104,"CABD","1410","1577","910","F5_MCppisD","circle","yellow","yellow","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",103,"Target","Target","Target",46,"ACDB","1139","1457","1083","F5_MCppisD","triangle","red","red","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",104,"Competitor","Target","Target",100,"BADC","1462","1280","630","F5_MCppisD","rectangle","green","green","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",105,"Distractor","Distractor","Target",30,"DCAB","1897","1012","1269","F5_MCppisD","line","blue","blue","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",106,"Distractor","Distractor","Target",111,"CBAD","1103","550","987","F5_MCppisD","oval","yellow","yellow","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",107,"Contrast","Target","Target",37,"CBDA","1469","1352","871","F5_MCppisD","triangle","red","red","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",108,"Contrast","Target","Target",55,"DBCA","1317","1436","654","F5_MCppisD","rectangle","green","green","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",109,"Contrast","Target","Target",94,"CBDA","7054","1396","603","F5_MCppisD","arrow","blue","blue","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",110,"Target","Target","Target",62,"ADCB","1310","1128","808","F5_MCppisD","oval","red","red","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",111,"Contrast","Target","Target",105,"DBCA","1372","1642","718","F6_MNCpp","square","yellow","yellow","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",112,"Contrast","Target","Target",109,"BCDA","1414","1551","806","F6_MNCpp","circle","red","red","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",113,"Competitor","Target","Target",71,"BADC","1589","1727","732","F6_MNCpp","triangle","green","green","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",114,"Contrast","Target","Target",9,"BDCA","2478","1895","1205","F6_MNCpp","arrow","blue","blue","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",115,"Contrast","Target","Target",10,"BDCA","1697","1765","954","F6_MNCpp","line","yellow","yellow","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",116,"Target","Target","Target",106,"ADBC","1357","1230","703","F6_MNCpp","oval","red","red","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",117,"Target","Target","Target",70,"ABCD","1550","1049","756","F6_MNCpp","rectangle","green","green","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",118,"Distractor","Target","Target",84,"BDAC","1410","2037","1181","F6_MNCpp","heart","blue","blue","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",119,"Target","Target","Target",92,"ACBD","1836","1154","1038","F6_MNCpp","star","yellow","yellow","Col"
"A2SOKKU8ZSBTFY","No","No","TlessC1",120,"Contrast","Target","Target",40,"BCDA","1786","1723","745","F6_MNCpp","sun","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",1,"Contrast","Competitor","Target",60,"CDBA","1868","2486","1665","Contrast","square","bumpy","blue","Min"
"A4ZPIPBDO624H","No","No","TlessC1",2,"Target","Target","Target",107,"ACBD","1800","2374","1128","NoContrast","circle","open","blue","Min"
"A4ZPIPBDO624H","No","No","TlessC1",3,"Distractor","Target","Target",65,"BACD","2465","2147","1935","Contrast","line","bent","green","Min"
"A4ZPIPBDO624H","No","No","TlessC1",4,"Competitor","Target","Target",116,"DACB","1742","2238","1294","NoContrast","line","curved","red","Min"
"A4ZPIPBDO624H","No","No","TlessC1",5,"Contrast","Target","Target",30,"CBAD","4456","2186","1631","Contrast","circle","spotted","yellow","Min"
"A4ZPIPBDO624H","No","No","TlessC1",6,"Distractor","Target","Target",90,"BCAD","1660","2033","1358","NoContrast","square","striped","yellow","Min"
"A4ZPIPBDO624H","No","No","TlessC1",7,"Distractor","Target","Target",104,"BDAC","1664","1777","1993","Contrast","triangle","bumpy","red","Min"
"A4ZPIPBDO624H","No","No","TlessC1",8,"Target","Target","Target",12,"ABDC","2306","1699","1743","NoContrast","line","curved","blue","Min"
"A4ZPIPBDO624H","No","No","TlessC1",9,"Contrast","Target","Target",99,"CDBA","1946","1631","1531","Contrast","square","spotted","yellow","Min"
"A4ZPIPBDO624H","No","No","TlessC1",10,"Distractor","Competitor","Target",52,"BCAD","1895","2272","1372","NoContrast","triangle","striped","red","Min"
"A4ZPIPBDO624H","No","No","TlessC1",11,"Competitor","Distractor","Target",8,"BACD","2238","2823","1564","Contrast","cirlce","flat","green","Max"
"A4ZPIPBDO624H","No","No","TlessC1",12,"Distractor","Target","Target",73,"BDAC","1721","1744","1305","NoContrast","cirlce","closed","green","Max"
"A4ZPIPBDO624H","No","No","TlessC1",13,"Competitor","Competitor","Competitor",59,"CADB","1755","2128","1280","Contrast","line","straight","blue","Max"
"A4ZPIPBDO624H","No","No","TlessC1",14,"Competitor","Competitor","Target",23,"BACD","1920","1882","1440","NoContrast","cube","full","yellow","Max"
"A4ZPIPBDO624H","No","No","TlessC1",15,"Target","Contrast","Target",96,"ABDC","2025","1551","2240","Contrast","cube","empty ","transparent","Max"
"A4ZPIPBDO624H","No","No","TlessC1",16,"Competitor","Competitor","Target",27,"DABC","2082","2342","1795","NoContrast","triangle","flat","yellow","Max"
"A4ZPIPBDO624H","No","No","TlessC1",17,"Competitor","Competitor","Target",61,"BADC","1822","2523","1527","Contrast","circle","closed","blue","Max"
"A4ZPIPBDO624H","No","No","TlessC1",18,"Distractor","Competitor","Competitor",36,"CBAD","1980","2690","2271","NoContrast","line","straight","red","Max"
"A4ZPIPBDO624H","No","No","TlessC1",19,"Competitor","Competitor","Target",75,"CADB","2959","2597","1274","Contrast","cylinder","full","blue","Max"
"A4ZPIPBDO624H","No","No","TlessC1",20,"Competitor","Competitor","Target",4,"ADBC","3882","2212","1601","NoContrast","cylinder","empty ","transparent","Max"
"A4ZPIPBDO624H","No","No","TlessC1",21,"Competitor","Competitor","Target",20,"DACB","1924","1946","1635","Contrast","line","long","red","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",22,"Contrast","Contrast","Target",89,"DBCA","1654","2497","1474","NoContrast","line","short ","blue","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",23,"Contrast","Target","Target",3,"BCDA","2575","2576","1743","Contrast","square","big","red","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",24,"Contrast","Competitor","Target",105,"CBDA","1989","2284","1778","NoContrast","triangle","small","yellow","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",25,"Distractor","Target","Target",26,"DBAC","2203","2836","1925","Contrast","oval","wide","green","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",26,"Contrast","Competitor","Target",94,"DCBA","1898","3388","1944","NoContrast","rectangle","narrow","red","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",27,"Competitor","Competitor","Target",64,"BACD","1980","1586","1508","Contrast","spiral","tall","blue","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",28,"Target","Target","Target",119,"ABDC","2326","1665","1376","NoContrast","spiral","short","red","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",29,"Competitor","Competitor","Target",74,"BADC","2372","2396","1069","Contrast","line","thick","yellow","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",30,"Target","Competitor","Competitor",67,"ABCD","2115","2058","1069","NoContrast","line","thin","blue","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",31,"Competitor","Competitor","Target",68,"DACB","2250","2891","1474","Contrast","line","long ","green","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",32,"Target","Target","Target",118,"ACDB","1699","1631","1296","NoContrast","line","short","red","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",33,"Target","Competitor","Target",88,"ADBC","1644","1707","1260","Contrast","triangle","big","yellow","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",34,"Target","Target","Target",80,"ACDB","1813","2056","1848","NoContrast","square","small","blue","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",35,"Competitor","Competitor","Target",71,"CABD","1853","2025","1652","Contrast","rectangle","wide","yellow","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",36,"Competitor","Competitor","Target",93,"CABD","1710","2092","1151","NoContrast","oval","narrow","red","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",37,"Target","Contrast","Target",95,"ADCB","1553","2148","1530","Contrast","cylinder","tall","yellow","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",38,"Competitor","Competitor","Target",34,"BCAD","2242","2022","1699","NoContrast","cylinder","short","green","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",39,"Competitor","Target","Target",32,"CADB","2250","2002","1666","Contrast","line","thick","blue","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",40,"Distractor","Competitor","Competitor",47,"CBAD","2002","5778","1330","NoContrast","line","thin","red","Rel"
"A4ZPIPBDO624H","No","No","TlessC1",41,"Distractor","Target","Target",81,"BCAD","2448","1541","1384","Contrast","square","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",42,"Distractor","Target","Target",21,"BDAC","2899","1608","1350","NoContrast","circle","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",43,"Distractor","Competitor","Target",44,"DCAB","2193","1410","1200","Contrast","line","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",44,"Contrast","Contrast","Target",58,"BCDA","1688","1398","2223","NoContrast","triangle","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",45,"Distractor","Distractor","Target",50,"DCAB","3741","1327","1867","Contrast","oval","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",46,"Target","Target","Target",15,"ABCD","1766","1675","1754","NoContrast","rectangle","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",47,"Contrast","Target","Target",78,"DCBA","2110","1958","1406","Contrast","square","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",48,"Contrast","Contrast","Target",111,"BDCA","1615","1586","754","NoContrast","circle","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",49,"Competitor","Target","Target",24,"ABCD","6143","2024","1451","Contrast","line","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",50,"Distractor","Target","Target",48,"DCAB","2416","1440","1564","NoContrast","triangle","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",51,"Contrast","Competitor","Target",66,"DBCA","1702","1505","1359","Contrast","oval","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",52,"Target","Competitor","Target",87,"ABCD","1789","1327","1508","NoContrast","rectangle","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",53,"Contrast","Target","Target",92,"DCBA","1800","1651","1409","Contrast","square","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",54,"Distractor","Target","Target",63,"DBAC","1796","1872","1316","NoContrast","circle","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",55,"Distractor","Competitor","Target",102,"DBAC","1968","1391","1349","Contrast","line","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",56,"Competitor","Competitor","Target",42,"CADB","1954","1926","1246","NoContrast","triangle","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",57,"Distractor","Competitor","Target",49,"CBAD","2081","1867","1299","Contrast","square","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",58,"Target","Target","Target",14,"ADBC","2013","1811","1552","NoContrast","circle","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",59,"Distractor","Competitor","Target",43,"CBAD","1834","1564","1529","Contrast","line","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",60,"Distractor","Target","Target",19,"CDAB","2013","1912","1462","NoContrast","triangle","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",61,"Competitor","{}","Target",54,"CADB","1754","NA","1530","F1_NmNcNc","square","none","green","none"
"A4ZPIPBDO624H","No","No","TlessC1",62,"Target","{}","Target",114,"ACBD","1890","NA","1642","F1_NmNcNc","arrow","none","blue","none"
"A4ZPIPBDO624H","No","No","TlessC1",63,"Contrast","{}","Target",100,"BCDA","1788","NA","1597","F1_NmNcNc","star","none","yellow","none"
"A4ZPIPBDO624H","No","No","TlessC1",64,"Contrast","{}","Target",9,"DCBA","2430","NA","2284","F1_NmNcNc","spiral","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",65,"Target","{}","Target",16,"CABD","2486","NA","1631","F1_NmNcNc","cylinder","none","green","none"
"A4ZPIPBDO624H","No","No","TlessC1",66,"Distractor","{}","Target",7,"CBAD","2307","NA","1508","F1_NmNcNc","heart","none","blue","none"
"A4ZPIPBDO624H","No","No","TlessC1",67,"Contrast","{}","Target",18,"BDCA","2991","NA","1462","F1_NmNcNc","triangle","none","yellow","none"
"A4ZPIPBDO624H","No","No","TlessC1",68,"Distractor","{}","Target",40,"DBAC","1911","NA","1417","F1_NmNcNc","circle","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",69,"Target","{}","Target",72,"ABDC","2128","NA","1553","F1_NmNcNc","cloud","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",70,"Distractor","{}","Target",25,"DCAB","1857","NA","1745","F1_NmNcNc","cube","none","green","none"
"A4ZPIPBDO624H","No","No","TlessC1",71,"Contrast","Target","Target",115,"CBDA","1558","1322","1328","F2_TisD","square","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",72,"Contrast","Target","Target",84,"BCDA","1924","1563","922","F2_TisD","triangle","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",73,"Distractor","Target","Target",83,"DBAC","1811","1856","1046","F2_TisD","line","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",74,"Distractor","Target","Target",57,"BDAC","2084","1539","922","F2_TisD","circle","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",75,"Target","Target","Target",108,"ADBC","1711","1346","1158","F2_TisD","oval","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",76,"Contrast","Target","Target",35,"DCBA","1979","1915","1651","F2_TisD","square","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",77,"Competitor","Target","Target",117,"CADB","1575","1350","990","F2_TisD","triangle","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",78,"Contrast","Target","Target",1,"CBDA","3614","1935","1260","F2_TisD","line","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",79,"Target","Target","Target",11,"ABCD","1991","1428","1350","F2_TisD","square","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",80,"Contrast","Target","Target",17,"CABD","11936","1451","1498","F2_TisD","rectangle","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",81,"Distractor","{}","Target",82,"BCAD","2092","NA","1980","F3_NmCppTisD","square","none","blue","none"
"A4ZPIPBDO624H","No","No","TlessC1",82,"Competitor","{}","Target",37,"DBCA","2228","NA","1400","F3_NmCppTisD","circle","none","yellow","none"
"A4ZPIPBDO624H","No","No","TlessC1",83,"Competitor","{}","Target",120,"BACD","2089","NA","1508","F3_NmCppTisD","triangle","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",84,"Distractor","{}","Target",97,"CBAD","1732","NA","1600","F3_NmCppTisD","rectangle","none","green","none"
"A4ZPIPBDO624H","No","No","TlessC1",85,"Distractor","{}","Target",31,"CBAD","2756","NA","1473","F3_NmCppTisD","line","none","blue","none"
"A4ZPIPBDO624H","No","No","TlessC1",86,"Distractor","{}","Target",53,"DBAC","1935","NA","1936","F3_NmCppTisD","oval","none","yellow","none"
"A4ZPIPBDO624H","No","No","TlessC1",87,"Competitor","{}","Target",28,"CADB","1922","NA","1625","F3_NmCppTisD","triangle","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",88,"Contrast","{}","Target",33,"CBDA","1844","NA","1744","F3_NmCppTisD","rectangle","none","green","none"
"A4ZPIPBDO624H","No","No","TlessC1",89,"Distractor","{}","Target",45,"DBAC","1912","NA","2261","F3_NmCppTisD","arrow","none","blue","none"
"A4ZPIPBDO624H","No","No","TlessC1",90,"Distractor","{}","Target",62,"CDAB","1822","NA","1530","F3_NmCppTisD","oval","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",91,"Distractor","{}","Target",91,"DBAC","1856","NA","1688","F4_NmNCppCp","square","none","yellow","none"
"A4ZPIPBDO624H","No","No","TlessC1",92,"Target","{}","Target",76,"ADBC","1653","NA","1248","F4_NmNCppCp","circle","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",93,"Distractor","{}","Target",55,"DBAC","1744","NA","1564","F4_NmNCppCp","triangle","none","green","none"
"A4ZPIPBDO624H","No","No","TlessC1",94,"Contrast","{}","Target",79,"BCDA","2137","NA","1464","F4_NmNCppCp","arrow","none","blue","none"
"A4ZPIPBDO624H","No","No","TlessC1",95,"Target","{}","Target",39,"ADCB","1902","NA","1394","F4_NmNCppCp","line","none","yellow","none"
"A4ZPIPBDO624H","No","No","TlessC1",96,"Distractor","{}","Target",6,"CDAB","2556","NA","1595","F4_NmNCppCp","oval","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",97,"Distractor","{}","Target",103,"DBAC","1632","NA","1575","F4_NmNCppCp","rectangle","none","green","none"
"A4ZPIPBDO624H","No","No","TlessC1",98,"Target","{}","Target",29,"DABC","3518","NA","2032","F4_NmNCppCp","heart","none","blue","none"
"A4ZPIPBDO624H","No","No","TlessC1",99,"Target","{}","Target",38,"ABDC","2583","NA","1564","F4_NmNCppCp","star","none","yellow","none"
"A4ZPIPBDO624H","No","No","TlessC1",100,"Competitor","{}","Target",113,"DABC","1855","NA","1530","F4_NmNCppCp","sun","none","red","none"
"A4ZPIPBDO624H","No","No","TlessC1",101,"Target","Target","Target",98,"ABDC","1696","1442","1112","F5_MCppisD","square","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",102,"Target","Target","Target",41,"CDBA","2082","1549","1356","F5_MCppisD","circle","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",103,"Competitor","Target","Target",10,"DABC","2362","1506","1440","F5_MCppisD","triangle","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",104,"Contrast","Target","Target",109,"DBCA","1991","1518","962","F5_MCppisD","rectangle","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",105,"Target","Target","Target",5,"ADCB","2115","1519","1316","F5_MCppisD","line","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",106,"Distractor","Target","Target",46,"CDAB","1935","1417","1614","F5_MCppisD","oval","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",107,"Contrast","Target","Target",70,"BDCA","1969","1384","1060","F5_MCppisD","triangle","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",108,"Competitor","Target","Target",56,"DACB","1779","1418","1066","F5_MCppisD","rectangle","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",109,"Target","Target","Target",13,"ABDC","2070","1452","1136","F5_MCppisD","arrow","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",110,"Contrast","Target","Target",22,"BDCA","2195","1439","1237","F5_MCppisD","oval","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",111,"Distractor","Target","Target",51,"DBAC","2002","1743","1266","F6_MNCpp","square","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",112,"Competitor","Target","Target",101,"CADB","2137","2013","1129","F6_MNCpp","circle","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",113,"Distractor","Target","Target",85,"CBAD","1667","1563","1152","F6_MNCpp","triangle","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",114,"Distractor","Target","Target",77,"DACB","3105","1665","1220","F6_MNCpp","arrow","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",115,"Target","Target","Target",110,"ADBC","1862","1333","1102","F6_MNCpp","line","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",116,"Target","Target","Target",106,"ADBC","1631","1575","1361","F6_MNCpp","oval","red","red","Col"
"A4ZPIPBDO624H","No","No","TlessC1",117,"Distractor","Target","Target",112,"BDAC","1665","1867","924","F6_MNCpp","rectangle","green","green","Col"
"A4ZPIPBDO624H","No","No","TlessC1",118,"Distractor","Target","Target",86,"CDAB","1817","1743","1102","F6_MNCpp","heart","blue","blue","Col"
"A4ZPIPBDO624H","No","No","TlessC1",119,"Distractor","Target","Target",2,"DABC","2678","1778","1147","F6_MNCpp","star","yellow","yellow","Col"
"A4ZPIPBDO624H","No","No","TlessC1",120,"Competitor","Target","Target",69,"DACB","3026","2160","1316","F6_MNCpp","sun","red","red","Col"
"A10DEO061A6L3O","No","No","TlessC1",1,"Distractor","Competitor","Target",26,"CDAB","2589","2184","1533","Contrast","square","bumpy","blue","Min"
"A10DEO061A6L3O","No","No","TlessC1",2,"Distractor","Target","Target",72,"CBDA","6397","2620","1603","NoContrast","circle","open","blue","Min"
"A10DEO061A6L3O","No","No","TlessC1",3,"Contrast","Competitor","Target",3,"CBAD","4431","2969","3845","Contrast","line","bent","green","Min"
"A10DEO061A6L3O","No","No","TlessC1",4,"Distractor","Target","Target",23,"ACBD","2305","2296","2557","NoContrast","line","curved","red","Min"
"A10DEO061A6L3O","No","No","TlessC1",5,"Competitor","Competitor","Target",13,"ABCD","2313","2036","1737","Contrast","circle","spotted","yellow","Min"
"A10DEO061A6L3O","No","No","TlessC1",6,"Contrast","Target","Target",89,"CDAB","3063","3918","1461","NoContrast","square","striped","yellow","Min"
"A10DEO061A6L3O","No","No","TlessC1",7,"Contrast","Target","Target",54,"DCBA","1925","3095","1168","Contrast","triangle","bumpy","red","Min"
"A10DEO061A6L3O","No","No","TlessC1",8,"Contrast","Competitor","Competitor",111,"BCDA","2910","5935","1265","NoContrast","line","curved","blue","Min"
"A10DEO061A6L3O","No","No","TlessC1",9,"Distractor","Competitor","Target",85,"CADB","2781","3110","1603","Contrast","square","spotted","yellow","Min"
"A10DEO061A6L3O","No","No","TlessC1",10,"Distractor","Competitor","Target",46,"ABCD","3039","2090","1499","NoContrast","triangle","striped","red","Min"
"A10DEO061A6L3O","No","No","TlessC1",11,"Distractor","Competitor","Target",80,"DCBA","2978","2652","6966","Contrast","cirlce","flat","green","Max"
"A10DEO061A6L3O","No","No","TlessC1",12,"Contrast","Competitor","Target",75,"CABD","5924","3276","1920","NoContrast","cirlce","closed","green","Max"
"A10DEO061A6L3O","No","No","TlessC1",13,"Distractor","Competitor","Competitor",117,"ABDC","3200","2306","1446","Contrast","line","straight","blue","Max"
"A10DEO061A6L3O","No","No","TlessC1",14,"Contrast","Competitor","Target",39,"DCBA","2100","2541","1578","NoContrast","cube","full","yellow","Max"
