"cond","pragContext","window","Region","trialType","feature","noun","list","prop_selections","ymin_selections","ymax_selections","prop_looks"
"contrast","unreliable","prior","target","test","small","monkey",1,0.214285714285714,0,0.428571428571429,0.240625
"contrast","unreliable","prior","competitor","test","small","monkey",1,0.357142857142857,0.142857142857143,0.642857142857143,0.195625
"contrast","unreliable","prior","other","test","small","monkey",1,0.428571428571429,0.214285714285714,0.714285714285714,0.56375
"contrast","unreliable","prior","target","train","big","alarmclock",1,0.333333333333333,0.133333333333333,0.6,0.330625
"contrast","unreliable","prior","competitor","train","big","alarmclock",1,0.2,0,0.4,0.245
"contrast","unreliable","prior","other","train","big","alarmclock",1,0.466666666666667,0.2,0.733333333333333,0.424375
"contrast","unreliable","prior","target","train","big","bat",1,0.4,0.133333333333333,0.666666666666667,0.427190721649485
"contrast","unreliable","prior","competitor","train","big","bat",1,0.0666666666666667,0,0.2,0.146907216494845
"contrast","unreliable","prior","other","train","big","bat",1,0.533333333333333,0.266666666666667,0.8,0.42590206185567
"contrast","unreliable","prior","target","train","big","beetle",1,0.285714285714286,0.0714285714285714,0.5,0.129375
"contrast","unreliable","prior","competitor","train","big","beetle",1,0.214285714285714,0,0.428571428571429,0.1275
"contrast","unreliable","prior","other","train","big","beetle",1,0.5,0.214285714285714,0.785714285714286,0.743125
"contrast","unreliable","prior","target","train","big","briefcase",1,0.133333333333333,0,0.333333333333333,0.24875
"contrast","unreliable","prior","competitor","train","big","briefcase",1,0.2,0,0.4,0.37625
"contrast","unreliable","prior","other","train","big","briefcase",1,0.666666666666667,0.4,0.866666666666667,0.375
"contrast","unreliable","prior","target","train","big","door",1,0.266666666666667,0.0666666666666667,0.533333333333333,0.37
"contrast","unreliable","prior","competitor","train","big","door",1,0.333333333333333,0.133333333333333,0.6,0.29125
"contrast","unreliable","prior","other","train","big","door",1,0.4,0.2,0.666666666666667,0.33875
"contrast","unreliable","prior","target","train","big","flute",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.356112852664577
"contrast","unreliable","prior","competitor","train","big","flute",1,0.2,0,0.4,0.248275862068966
"contrast","unreliable","prior","other","train","big","flute",1,0.533333333333333,0.266666666666667,0.8,0.395611285266458
"contrast","unreliable","prior","target","train","big","hammock",1,0.2,0,0.4,0.269375
"contrast","unreliable","prior","competitor","train","big","hammock",1,0.133333333333333,0,0.333333333333333,0.2725
"contrast","unreliable","prior","other","train","big","hammock",1,0.666666666666667,0.465,0.866666666666667,0.458125
"contrast","unreliable","prior","target","train","big","house",1,0.214285714285714,0,0.428571428571429,0.34875
"contrast","unreliable","prior","competitor","train","big","house",1,0.214285714285714,0,0.428571428571429,0.30375
"contrast","unreliable","prior","other","train","big","house",1,0.571428571428571,0.285714285714286,0.785714285714286,0.3475
"contrast","unreliable","prior","target","train","big","jeep",1,0.285714285714286,0.0714285714285714,0.5,0.385625
"contrast","unreliable","prior","competitor","train","big","jeep",1,0.142857142857143,0,0.357142857142857,0.295
"contrast","unreliable","prior","other","train","big","jeep",1,0.571428571428571,0.285714285714286,0.857142857142857,0.319375
"contrast","unreliable","prior","target","train","big","lifevest",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.310170562223626
"contrast","unreliable","prior","competitor","train","big","lifevest",1,0.2,0,0.4,0.381554011370815
"contrast","unreliable","prior","other","train","big","lifevest",1,0.533333333333333,0.266666666666667,0.8,0.308275426405559
"contrast","unreliable","prior","target","train","big","mushroom",1,0.4,0.133333333333333,0.666666666666667,0.229127432517263
"contrast","unreliable","prior","competitor","train","big","mushroom",1,0.266666666666667,0.0666666666666667,0.533333333333333,0.304456999372254
"contrast","unreliable","prior","other","train","big","mushroom",1,0.333333333333333,0.133333333333333,0.6,0.466415568110483
"contrast","unreliable","prior","target","train","big","paperbag",1,0.2,0,0.4,0.227186910006293
"contrast","unreliable","prior","competitor","train","big","paperbag",1,0.266666666666667,0.0666666666666667,0.468333333333332,0.308999370673379
"contrast","unreliable","prior","other","train","big","paperbag",1,0.533333333333333,0.333333333333333,0.733333333333333,0.463813719320327
"contrast","unreliable","prior","target","train","big","pool",1,0.533333333333333,0.266666666666667,0.8,0.283125
"contrast","unreliable","prior","competitor","train","big","pool",1,0.133333333333333,0,0.333333333333333,0.255
"contrast","unreliable","prior","other","train","big","pool",1,0.333333333333333,0.133333333333333,0.6,0.461875
"contrast","unreliable","prior","target","train","big","rope",1,0.2,0,0.4,0.258125
"contrast","unreliable","prior","competitor","train","big","rope",1,0.133333333333333,0,0.333333333333333,0.329375
"contrast","unreliable","prior","other","train","big","rope",1,0.666666666666667,0.465,0.866666666666667,0.4125
"contrast","unreliable","prior","target","train","big","seahorse",1,0.2,0,0.4,0.29125
"contrast","unreliable","prior","competitor","train","big","seahorse",1,0.533333333333333,0.266666666666667,0.8,0.30625
"contrast","unreliable","prior","other","train","big","seahorse",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.4025
"contrast","unreliable","prior","target","train","big","suit",1,0.2,0,0.4,0.183125
"contrast","unreliable","prior","competitor","train","big","suit",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.351875
"contrast","unreliable","prior","other","train","big","suit",1,0.533333333333333,0.266666666666667,0.8,0.465
"contrast","unreliable","prior","target","train","big","target",1,0.4,0.133333333333333,0.666666666666667,0.264020163831128
"contrast","unreliable","prior","competitor","train","big","target",1,0.2,0,0.4,0.273471959672338
"contrast","unreliable","prior","other","train","big","target",1,0.4,0.2,0.666666666666667,0.462507876496534
"contrast","unreliable","prior","target","train","big","violin",1,0.4,0.133333333333333,0.666666666666667,0.213333333333333
"contrast","unreliable","prior","competitor","train","big","violin",1,0.133333333333333,0,0.333333333333333,0.288888888888889
"contrast","unreliable","prior","other","train","big","violin",1,0.466666666666667,0.2,0.733333333333333,0.497777777777778
"contrast","unreliable","prior","target","train","big","wallet",1,0.333333333333333,0.133333333333333,0.6,0.30125
"contrast","unreliable","prior","competitor","train","big","wallet",1,0.0666666666666667,0,0.2,0.19375
"contrast","unreliable","prior","other","train","big","wallet",1,0.6,0.333333333333333,0.866666666666667,0.505
"contrast","unreliable","prior","target","train","big","yarn",1,0.466666666666667,0.2,0.733333333333333,0.258125
"contrast","unreliable","prior","competitor","train","big","yarn",1,0.133333333333333,0,0.333333333333333,0.24125
"contrast","unreliable","prior","other","train","big","yarn",1,0.4,0.133333333333333,0.666666666666667,0.500625
"contrast","unreliable","prior","target","train","small","airplane",1,0.0666666666666667,0,0.2,0.0940499040307102
"contrast","unreliable","prior","competitor","train","small","airplane",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.202815099168266
"contrast","unreliable","prior","other","train","small","airplane",1,0.666666666666667,0.4,0.866666666666667,0.703134996801024
"contrast","unreliable","prior","target","train","small","banjo",1,0.266666666666667,0.0666666666666667,0.533333333333333,0.27375
"contrast","unreliable","prior","competitor","train","small","banjo",1,0.0666666666666667,0,0.2,0.118125
"contrast","unreliable","prior","other","train","small","banjo",1,0.666666666666667,0.4,0.866666666666667,0.608125
"contrast","unreliable","prior","target","train","small","boat",1,0.0666666666666667,0,0.2,0.1875
"contrast","unreliable","prior","competitor","train","small","boat",1,0.2,0,0.4,0.215625
"contrast","unreliable","prior","other","train","small","boat",1,0.733333333333333,0.533333333333333,0.933333333333333,0.596875
"contrast","unreliable","prior","target","train","small","butterfly",1,0.2,0,0.4,0.14
"contrast","unreliable","prior","competitor","train","small","butterfly",1,0.333333333333333,0.133333333333333,0.533333333333333,0.255
"contrast","unreliable","prior","other","train","small","butterfly",1,0.466666666666667,0.2,0.733333333333333,0.605
"contrast","unreliable","prior","target","train","small","camel",1,0.4,0.2,0.666666666666667,0.175625
"contrast","unreliable","prior","competitor","train","small","camel",1,0.133333333333333,0,0.333333333333333,0.080625
"contrast","unreliable","prior","other","train","small","camel",1,0.466666666666667,0.2,0.666666666666667,0.74375
"contrast","unreliable","prior","target","train","small","checkerboard",1,0.0666666666666667,0,0.2,0.285983658076681
"contrast","unreliable","prior","competitor","train","small","checkerboard",1,0.2,0,0.4,0.126335637963545
"contrast","unreliable","prior","other","train","small","checkerboard",1,0.733333333333333,0.466666666666667,0.933333333333333,0.587680703959774
"contrast","unreliable","prior","target","train","small","domino",1,0.0666666666666667,0,0.2,0.256909547738693
"contrast","unreliable","prior","competitor","train","small","domino",1,0.133333333333333,0,0.333333333333333,0.312814070351759
"contrast","unreliable","prior","other","train","small","domino",1,0.8,0.6,1,0.430276381909548
"contrast","unreliable","prior","target","train","small","drum",1,0.214285714285714,0,0.428571428571429,0.12625
"contrast","unreliable","prior","competitor","train","small","drum",1,0.428571428571429,0.214285714285714,0.714285714285714,0.225625
"contrast","unreliable","prior","other","train","small","drum",1,0.357142857142857,0.142857142857143,0.571428571428571,0.648125
"contrast","unreliable","prior","target","train","small","eagle",1,0.4,0.198333333333333,0.666666666666667,0.32810539523212
"contrast","unreliable","prior","competitor","train","small","eagle",1,0.333333333333333,0.133333333333333,0.6,0.264115432873275
"contrast","unreliable","prior","other","train","small","eagle",1,0.266666666666667,0.0666666666666667,0.533333333333333,0.407779171894605
"contrast","unreliable","prior","target","train","small","football",1,0.333333333333333,0.133333333333333,0.6,0.10678391959799
"contrast","unreliable","prior","competitor","train","small","football",1,0.333333333333333,0.133333333333333,0.6,0.163316582914573
"contrast","unreliable","prior","other","train","small","football",1,0.333333333333333,0.133333333333333,0.6,0.729899497487437
"contrast","unreliable","prior","target","train","small","harp",1,0.333333333333333,0.133333333333333,0.6,0.199498117942284
"contrast","unreliable","prior","competitor","train","small","harp",1,0.4,0.133333333333333,0.666666666666667,0.245922208281054
"contrast","unreliable","prior","other","train","small","harp",1,0.266666666666667,0.0666666666666667,0.533333333333333,0.554579673776663
"contrast","unreliable","prior","target","train","small","igloo",1,0.285714285714286,0.0714285714285714,0.5,0.348045397225725
"contrast","unreliable","prior","competitor","train","small","igloo",1,0.285714285714286,0.0714285714285714,0.501785714285713,0.110970996216898
"contrast","unreliable","prior","other","train","small","igloo",1,0.428571428571429,0.142857142857143,0.714285714285714,0.540983606557377
"contrast","unreliable","prior","target","train","small","mask",1,0.142857142857143,0,0.357142857142857,0.284909204758923
"contrast","unreliable","prior","competitor","train","small","mask",1,0.357142857142857,0.142857142857143,0.642857142857143,0.288666249217282
"contrast","unreliable","prior","other","train","small","mask",1,0.5,0.214285714285714,0.785714285714286,0.426424546023795
"contrast","unreliable","prior","target","train","small","necklace",1,0.133333333333333,0,0.333333333333333,0.20625
"contrast","unreliable","prior","competitor","train","small","necklace",1,0.333333333333333,0.133333333333333,0.6,0.165625
"contrast","unreliable","prior","other","train","small","necklace",1,0.533333333333333,0.266666666666667,0.8,0.628125
"contrast","unreliable","prior","target","train","small","nut",1,0.133333333333333,0,0.333333333333333,0.27375
"contrast","unreliable","prior","competitor","train","small","nut",1,0.0666666666666667,0,0.2,0.23625
"contrast","unreliable","prior","other","train","small","nut",1,0.8,0.6,1,0.49
"contrast","unreliable","prior","target","train","small","saw",1,0.133333333333333,0,0.333333333333333,0.16875
"contrast","unreliable","prior","competitor","train","small","saw",1,0.533333333333333,0.266666666666667,0.8,0.223125
"contrast","unreliable","prior","other","train","small","saw",1,0.333333333333333,0.133333333333333,0.6,0.608125
"contrast","unreliable","prior","target","train","small","snail",1,0.466666666666667,0.2,0.733333333333333,0.098125
"contrast","unreliable","prior","competitor","train","small","snail",1,0.2,0,0.4,0.11625
"contrast","unreliable","prior","other","train","small","snail",1,0.333333333333333,0.133333333333333,0.6,0.785625
"contrast","unreliable","prior","target","train","small","spaceship",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.21656050955414
"contrast","unreliable","prior","competitor","train","small","spaceship",1,0.333333333333333,0.131666666666667,0.6,0.198089171974522
"contrast","unreliable","prior","other","train","small","spaceship",1,0.4,0.133333333333333,0.666666666666667,0.585350318471338
"contrast","unreliable","prior","target","train","small","teabag",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.278337531486146
"contrast","unreliable","prior","competitor","train","small","teabag",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.178841309823678
"contrast","unreliable","prior","other","train","small","teabag",1,0.466666666666667,0.2,0.733333333333333,0.542821158690176
"contrast","unreliable","prior","target","train","small","wheel",1,0.2,0,0.4,0.226474278544542
"contrast","unreliable","prior","competitor","train","small","wheel",1,0.266666666666667,0.0666666666666667,0.466666666666667,0.29297365119197
"contrast","unreliable","prior","other","train","small","wheel",1,0.533333333333333,0.266666666666667,0.8,0.480552070263488
"contrast","reliable","adjective","target","filler","barn","mailbox",2,1,1,1,0.421402969790067
"contrast","reliable","adjective","other","filler","barn","mailbox",2,0,0,0,0.578597030209933
"contrast","reliable","adjective","target","filler","black","shorts",2,1,1,1,0.582693292370712
"contrast","reliable","adjective","other","filler","black","shorts",2,0,0,0,0.417306707629288
"contrast","reliable","adjective","target","filler","blue","balloon",2,1,1,1,0.56221198156682
"contrast","reliable","adjective","other","filler","blue","balloon",2,0,0,0,0.43778801843318
"contrast","reliable","adjective","target","filler","blue","bow",2,0.933333333333333,0.8,1,0.668714797747056
"contrast","reliable","adjective","other","filler","blue","bow",2,0.0666666666666667,0,0.2,0.331285202252944
"contrast","reliable","adjective","target","filler","cocktail","umbrella",2,0.666666666666667,0.4,0.866666666666667,0.281618023553507
"contrast","reliable","adjective","other","filler","cocktail","umbrella",2,0.333333333333333,0.133333333333333,0.6,0.718381976446493
"contrast","reliable","adjective","target","filler","coffee","cup",2,0.866666666666667,0.666666666666667,1,0.449564772145417
"contrast","reliable","adjective","other","filler","coffee","cup",2,0.133333333333333,0,0.333333333333333,0.550435227854583
"contrast","reliable","adjective","target","filler","convertible","car",2,1,1,1,0.470558115719406
"contrast","reliable","adjective","other","filler","convertible","car",2,0,0,0,0.529441884280594
"contrast","reliable","adjective","target","filler","dog","robot",2,0.933333333333333,0.8,1,0.376344086021505
"contrast","reliable","adjective","other","filler","dog","robot",2,0.0666666666666667,0,0.2,0.623655913978495
"contrast","reliable","adjective","target","filler","electric","guitar",2,0.933333333333333,0.8,1,0.418330773169483
"contrast","reliable","adjective","other","filler","electric","guitar",2,0.0666666666666667,0,0.2,0.581669226830517
"contrast","reliable","adjective","target","filler","electric","kettle",2,0.928571428571429,0.785714285714286,1,0.337429595494112
"contrast","reliable","adjective","other","filler","electric","kettle",2,0.0714285714285714,0,0.214285714285714,0.662570404505888
"contrast","reliable","adjective","target","filler","fivecent","coins",2,0.933333333333333,0.8,1,0.298003072196621
"contrast","reliable","adjective","other","filler","fivecent","coins",2,0.0666666666666667,0,0.2,0.701996927803379
"contrast","reliable","adjective","target","filler","fountain","pen",2,0.933333333333333,0.8,1,0.313876088069636
"contrast","reliable","adjective","other","filler","fountain","pen",2,0.0666666666666667,0,0.2,0.686123911930364
"contrast","reliable","adjective","target","filler","glass","bottle",2,0.933333333333333,0.8,1,0.39426523297491
"contrast","reliable","adjective","other","filler","glass","bottle",2,0.0666666666666667,0,0.2,0.60573476702509
"contrast","reliable","adjective","target","filler","glazed","donut",2,1,1,1,0.451612903225806
"contrast","reliable","adjective","other","filler","glazed","donut",2,0,0,0,0.548387096774194
"contrast","reliable","adjective","target","filler","gold","bracelet",2,0.933333333333333,0.8,1,0.630312339989759
"contrast","reliable","adjective","other","filler","gold","bracelet",2,0.0666666666666667,0,0.2,0.369687660010241
"contrast","reliable","adjective","target","filler","green","bellpeppers",2,1,1,1,0.679467485919099
"contrast","reliable","adjective","other","filler","green","bellpeppers",2,0,0,0,0.320532514080901
"contrast","reliable","adjective","target","filler","green","cabbage",2,1,1,1,0.598566308243728
"contrast","reliable","adjective","other","filler","green","cabbage",2,0,0,0,0.401433691756272
"contrast","reliable","adjective","target","filler","green","lightbulb",2,0.533333333333333,0.266666666666667,0.8,0.442396313364055
"contrast","reliable","adjective","other","filler","green","lightbulb",2,0.466666666666667,0.2,0.733333333333333,0.557603686635945
"contrast","reliable","adjective","target","filler","green","mixer",2,0.933333333333333,0.8,1,0.678955453149002
"contrast","reliable","adjective","other","filler","green","mixer",2,0.0666666666666667,0,0.2,0.321044546850998
"contrast","reliable","adjective","target","filler","hand","mirror",2,0.8,0.6,1,0.281618023553507
"contrast","reliable","adjective","other","filler","hand","mirror",2,0.2,0,0.4,0.718381976446493
"contrast","reliable","adjective","target","filler","hawaiian","shirt",2,1,1,1,0.570404505888377
"contrast","reliable","adjective","other","filler","hawaiian","shirt",2,0,0,0,0.429595494111623
"contrast","reliable","adjective","target","filler","heart","candy",2,1,1,1,0.441884280593958
"contrast","reliable","adjective","other","filler","heart","candy",2,0,0,0,0.558115719406042
"contrast","reliable","adjective","target","filler","lion","doorknocker",2,1,1,1,0.416282642089094
"contrast","reliable","adjective","other","filler","lion","doorknocker",2,0,0,0,0.583717357910906
"contrast","reliable","adjective","target","filler","metal","sink",2,0.533333333333333,0.266666666666667,0.8,0.266257040450589
"contrast","reliable","adjective","other","filler","metal","sink",2,0.466666666666667,0.2,0.733333333333333,0.733742959549411
"contrast","reliable","adjective","target","filler","mobile","phone",2,0.933333333333333,0.8,1,0.29237071172555
"contrast","reliable","adjective","other","filler","mobile","phone",2,0.0666666666666667,0,0.2,0.70762928827445
"contrast","reliable","adjective","target","filler","narrow","tire",2,0.8,0.6,1,0.357398873527906
"contrast","reliable","adjective","other","filler","narrow","tire",2,0.2,0,0.466666666666667,0.642601126472094
"contrast","reliable","adjective","target","filler","nuts","chocolatebar",2,1,1,1,0.704045058883769
"contrast","reliable","adjective","other","filler","nuts","chocolatebar",2,0,0,0,0.295954941116231
"contrast","reliable","adjective","target","filler","one","dollarbills",2,0.866666666666667,0.666666666666667,1,0.511520737327189
"contrast","reliable","adjective","other","filler","one","dollarbills",2,0.133333333333333,0,0.333333333333333,0.488479262672811
"contrast","reliable","adjective","target","filler","open","backpack",2,1,1,1,0.553507424475166
"contrast","reliable","adjective","other","filler","open","backpack",2,0,0,0,0.446492575524834
"contrast","reliable","adjective","target","filler","open","book",2,0.933333333333333,0.8,1,0.658986175115207
"contrast","reliable","adjective","other","filler","open","book",2,0.0666666666666667,0,0.2,0.341013824884793
"contrast","reliable","adjective","target","filler","open","box",2,0.857142857142857,0.642857142857143,1,0.61699948796723
"contrast","reliable","adjective","other","filler","open","box",2,0.142857142857143,0,0.357142857142857,0.38300051203277
"contrast","reliable","adjective","target","filler","open","coffin",2,0.933333333333333,0.8,1,0.49615975422427
"contrast","reliable","adjective","other","filler","open","coffin",2,0.0666666666666667,0,0.2,0.50384024577573
"contrast","reliable","adjective","target","filler","open","lock",2,1,1,1,0.607270865335381
"contrast","reliable","adjective","other","filler","open","lock",2,0,0,0,0.392729134664619
"contrast","reliable","adjective","target","filler","pink","cooler",2,1,1,1,0.543778801843318
"contrast","reliable","adjective","other","filler","pink","cooler",2,0,0,0,0.456221198156682
"contrast","reliable","adjective","target","filler","pink","eraser",2,0.933333333333333,0.8,1,0.575012800819252
"contrast","reliable","adjective","other","filler","pink","eraser",2,0.0666666666666667,0,0.2,0.424987199180748
"contrast","reliable","adjective","target","filler","plastic","fork",2,0.933333333333333,0.8,1,0.333845366103431
"contrast","reliable","adjective","other","filler","plastic","fork",2,0.0666666666666667,0,0.2,0.666154633896569
"contrast","reliable","adjective","target","filler","rainbow","slinky",2,0.933333333333333,0.8,1,0.553507424475166
"contrast","reliable","adjective","other","filler","rainbow","slinky",2,0.0666666666666667,0,0.2,0.446492575524834
"contrast","reliable","adjective","target","filler","reading","glasses",2,0.933333333333333,0.8,1,0.213517665130568
"contrast","reliable","adjective","other","filler","reading","glasses",2,0.0666666666666667,0,0.2,0.786482334869432
"contrast","reliable","adjective","target","filler","red","apple",2,1,1,1,0.670250896057348
"contrast","reliable","adjective","other","filler","red","apple",2,0,0,0,0.329749103942652
"contrast","reliable","adjective","target","filler","red","bathingsuit",2,1,1,1,0.686635944700461
"contrast","reliable","adjective","other","filler","red","bathingsuit",2,0,0,0,0.313364055299539
"contrast","reliable","adjective","target","filler","red","pin",2,1,1,1,0.723502304147465
"contrast","reliable","adjective","other","filler","red","pin",2,0,0,0,0.276497695852535
"contrast","reliable","adjective","target","filler","red","toothbrush",2,1,1,1,0.472094214029698
"contrast","reliable","adjective","other","filler","red","toothbrush",2,0,0,0,0.527905785970302
"contrast","reliable","adjective","target","filler","red","wine",2,1,1,1,0.593958013312852
"contrast","reliable","adjective","other","filler","red","wine",2,0,0,0,0.406041986687148
"contrast","reliable","adjective","target","filler","round","chocolatecandy",2,0.933333333333333,0.8,1,0.377880184331797
"contrast","reliable","adjective","other","filler","round","chocolatecandy",2,0.0666666666666667,0,0.2,0.622119815668203
"contrast","reliable","adjective","target","filler","round","cracker",2,1,1,1,0.517665130568356
"contrast","reliable","adjective","other","filler","round","cracker",2,0,0,0,0.482334869431644
"contrast","reliable","adjective","target","filler","round","loafofbread",2,1,1,1,0.30568356374808
"contrast","reliable","adjective","other","filler","round","loafofbread",2,0,0,0,0.69431643625192
"contrast","reliable","adjective","target","filler","round","tupperware",2,1,1,1,0.438812083973374
"contrast","reliable","adjective","other","filler","round","tupperware",2,0,0,0,0.561187916026626
"contrast","reliable","adjective","target","filler","rubber","duck",2,1,1,1,0.502304147465438
"contrast","reliable","adjective","other","filler","rubber","duck",2,0,0,0,0.497695852534562
"contrast","reliable","adjective","target","filler","shorthair","puppet",2,1,1,1,0.417818740399386
"contrast","reliable","adjective","other","filler","shorthair","puppet",2,0,0,0,0.582181259600614
"contrast","reliable","adjective","target","filler","spotted","cow",2,1,1,1,0.375320020481311
"contrast","reliable","adjective","other","filler","spotted","cow",2,0,0,0,0.624679979518689
"contrast","reliable","adjective","target","filler","strawberry","icecream",2,1,1,1,0.505376344086022
"contrast","reliable","adjective","other","filler","strawberry","icecream",2,0,0,0,0.494623655913978
"contrast","reliable","adjective","target","filler","strawberry","pie",2,0.933333333333333,0.8,1,0.484383000512033
"contrast","reliable","adjective","other","filler","strawberry","pie",2,0.0666666666666667,0,0.2,0.515616999487967
"contrast","reliable","adjective","target","filler","tricolor","pasta",2,0.933333333333333,0.8,1,0.360983102918587
"contrast","reliable","adjective","other","filler","tricolor","pasta",2,0.0666666666666667,0,0.2,0.639016897081413
"contrast","reliable","adjective","target","filler","twoslot","toaster",2,0.928571428571429,0.785714285714286,1,0.264720942140297
"contrast","reliable","adjective","other","filler","twoslot","toaster",2,0.0714285714285714,0,0.214285714285714,0.735279057859703
"contrast","reliable","adjective","target","filler","whole","lemon",2,1,1,1,0.283154121863799
"contrast","reliable","adjective","other","filler","whole","lemon",2,0,0,0,0.716845878136201
"contrast","reliable","adjective","target","filler","wood","hanger",2,0.733333333333333,0.466666666666667,0.933333333333333,0.464413722478239
"contrast","reliable","adjective","other","filler","wood","hanger",2,0.266666666666667,0.0666666666666667,0.533333333333333,0.535586277521761
"contrast","reliable","adjective","target","filler","wrapped","candy",2,0.866666666666667,0.666666666666667,1,0.387096774193548
"contrast","reliable","adjective","other","filler","wrapped","candy",2,0.133333333333333,0,0.333333333333333,0.612903225806452
"contrast","reliable","adjective","target","filler","yellow","highlighter",2,1,1,1,0.651305683563748
"contrast","reliable","adjective","other","filler","yellow","highlighter",2,0,0,0,0.348694316436252
"contrast","reliable","adjective","target","filler","yellow","plate",2,1,1,1,0.713773681515617
"contrast","reliable","adjective","other","filler","yellow","plate",2,0,0,0,0.286226318484383
"contrast","reliable","adjective","target","filler","yellow","watch",2,0.866666666666667,0.666666666666667,1,0.647721454173067
"contrast","reliable","adjective","other","filler","yellow","watch",2,0.133333333333333,0,0.333333333333333,0.352278545826933
"contrast","reliable","adjective","target","test","big","brush",2,0.866666666666667,0.666666666666667,1,0.482334869431644
"contrast","reliable","adjective","competitor","test","big","brush",2,0,0,0,0.286226318484383
"contrast","reliable","adjective","other","test","big","brush",2,0.133333333333333,0,0.333333333333333,0.231438812083973
"contrast","reliable","adjective","target","test","big","bunny",2,0.866666666666667,0.666666666666667,1,0.528929851510497
"contrast","reliable","adjective","competitor","test","big","bunny",2,0,0,0,0.135688684075781
"contrast","reliable","adjective","other","test","big","bunny",2,0.133333333333333,0,0.333333333333333,0.335381464413722
"contrast","reliable","adjective","target","test","big","camera",2,0.8,0.6,1,0.429964084145716
"contrast","reliable","adjective","competitor","test","big","camera",2,0,0,0,0.151872755259107
"contrast","reliable","adjective","other","test","big","camera",2,0.2,0,0.4,0.418163160595177
"contrast","reliable","adjective","target","test","big","dress",2,0.8,0.6,1,0.503328213005632
"contrast","reliable","adjective","competitor","test","big","dress",2,0.0666666666666667,0,0.2,0.278033794162826
"contrast","reliable","adjective","other","test","big","dress",2,0.133333333333333,0,0.333333333333333,0.218637992831541
"contrast","reliable","adjective","target","test","big","grapes",2,1,1,1,0.493599590373784
"contrast","reliable","adjective","competitor","test","big","grapes",2,0,0,0,0.246287762416795
"contrast","reliable","adjective","other","test","big","grapes",2,0,0,0,0.260112647209421
"contrast","reliable","adjective","target","test","big","kayak",2,0.8,0.6,1,0.32258064516129
"contrast","reliable","adjective","competitor","test","big","kayak",2,0,0,0,0.289298515104967
"contrast","reliable","adjective","other","test","big","kayak",2,0.2,0,0.4,0.388120839733743
"contrast","reliable","adjective","target","test","big","orange",2,0.933333333333333,0.8,1,0.46594982078853
"contrast","reliable","adjective","competitor","test","big","orange",2,0,0,0,0.282130056323605
"contrast","reliable","adjective","other","test","big","orange",2,0.0666666666666667,0,0.2,0.251920122887865
"contrast","reliable","adjective","target","test","big","starfish",2,0.866666666666667,0.666666666666667,1,0.419354838709677
"contrast","reliable","adjective","competitor","test","big","starfish",2,0,0,0,0.229902713773682
"contrast","reliable","adjective","other","test","big","starfish",2,0.133333333333333,0,0.333333333333333,0.350742447516641
"contrast","reliable","adjective","target","test","big","turtle",2,1,1,1,0.510496671786994
"contrast","reliable","adjective","competitor","test","big","turtle",2,0,0,0,0.165386584741423
"contrast","reliable","adjective","other","test","big","turtle",2,0,0,0,0.324116743471582
"contrast","reliable","adjective","target","test","big","tuxedo",2,1,1,1,0.445482866043614
"contrast","reliable","adjective","competitor","test","big","tuxedo",2,0,0,0,0.259605399792316
"contrast","reliable","adjective","other","test","big","tuxedo",2,0,0,0,0.294911734164071
"contrast","reliable","adjective","target","test","small","bell",2,0.8,0.6,1,0.396100564391996
"contrast","reliable","adjective","competitor","test","small","bell",2,0,0,0,0.200102616726526
"contrast","reliable","adjective","other","test","small","bell",2,0.2,0,0.4,0.403796818881478
"contrast","reliable","adjective","target","test","small","bike",2,0.866666666666667,0.666666666666667,1,0.474558670820353
"contrast","reliable","adjective","competitor","test","small","bike",2,0,0,0,0.227933541017653
"contrast","reliable","adjective","other","test","small","bike",2,0.133333333333333,0,0.333333333333333,0.297507788161994
"contrast","reliable","adjective","target","test","small","fan",2,0.8,0.6,1,0.362051282051282
"contrast","reliable","adjective","competitor","test","small","fan",2,0,0,0,0.221025641025641
"contrast","reliable","adjective","other","test","small","fan",2,0.2,0,0.4,0.416923076923077
"contrast","reliable","adjective","target","test","small","feather",2,0.866666666666667,0.666666666666667,1,0.41321044546851
"contrast","reliable","adjective","competitor","test","small","feather",2,0.0666666666666667,0,0.2,0.196620583717358
"contrast","reliable","adjective","other","test","small","feather",2,0.0666666666666667,0,0.2,0.390168970814132
"contrast","reliable","adjective","target","test","small","guitar",2,0.933333333333333,0.8,1,0.365194805194805
"contrast","reliable","adjective","competitor","test","small","guitar",2,0,0,0,0.130909090909091
"contrast","reliable","adjective","other","test","small","guitar",2,0.0666666666666667,0,0.2,0.503896103896104
"contrast","reliable","adjective","target","test","small","hammer",2,0.866666666666667,0.666666666666667,1,0.384457025218734
"contrast","reliable","adjective","competitor","test","small","hammer",2,0,0,0,0.278950077200206
"contrast","reliable","adjective","other","test","small","hammer",2,0.133333333333333,0,0.333333333333333,0.33659289758106
