,filename,intro_onset,intro_offset,adj_onset,adj_offset,noun_onset,noun_offset,introDur,adjDur,nounDur
321,shark_big.wav,0,549.9873665,648.4186245,1012.067439,1102.296092,1866.462585,549.9873665,363.6488145,764.1664928
322,sheep.wav,0,436.5768806,NA,NA,436.5768806,954.739229,436.5768806,NA,518.1623484
323,sheep_small.wav,0,573.7212536,573.7212536,1184.273446,1347.660653,1956.734694,573.7212536,610.5521928,609.074041
324,shirt_hawaiian.wav,0,478.8582743,478.8582743,1037.884967,1037.884967,1613.333333,478.8582743,559.0266927,575.4483663
325,shorts_black.wav,0,468.9419027,535.0503807,1061.043923,1173.140908,1962.086168,468.9419027,525.9935425,788.9452601
326,shovel.wav,0,433.2282326,NA,NA,433.2282326,1019.251701,433.2282326,NA,586.0234681
327,sink_metal.wav,0,440.7254031,440.7254031,866.6373986,895.6825458,1559.761471,440.7254031,425.9119955,664.0789248
328,slide.wav,0,441.4218739,NA,NA,441.4218739,1102.199546,441.4218739,NA,660.7776726
329,slide_big.wav,0,523.2424114,621.4491162,1005.610638,1317.561347,1971.746032,523.2424114,384.1615217,654.1846845
330,slinky_rainbow.wav,0,438.9391281,438.9391281,971.6035591,971.6035591,1656.326531,438.9391281,532.664431,684.7229715
331,snail_small.wav,0,453.4298741,453.4298741,931.9732034,931.9732034,1651.814059,453.4298741,478.5433292,719.8408556
332,sneaker.wav,0,431.9776613,NA,NA,431.9776613,1178.820862,431.9776613,NA,746.8432004
333,snowflake.wav,0,438.7164249,NA,NA,438.7164249,1301.247166,438.7164249,NA,862.5307406
334,snowflake_small.wav,0,503.6129179,503.6129179,1039.807224,1039.807224,1877.052154,503.6129179,536.1943059,837.2449304
335,soap.wav,0,492.664598,NA,NA,492.664598,952.3129252,492.664598,NA,459.6483271
336,sock.wav,0,633.5492063,NA,NA,633.5492063,1264.376417,633.5492063,NA,630.8272109
337,sock_big.wav,0,462.1282419,577.5713688,888.5610168,966.3084289,1608.276644,462.1282419,310.989648,641.9682151
338,spaceship_small.wav,0,475.158592,475.158592,1091.274357,1091.274357,1820.702948,475.158592,616.1157654,729.4285904
339,sponge.wav,0,452.8554413,NA,NA,452.8554413,1276.621315,452.8554413,NA,823.7658739
340,spoon.wav,0,428.3543278,NA,NA,428.3543278,1116.9161,428.3543278,NA,688.561772
341,spoon_big.wav,0,497.5325178,604.2483293,937.4098873,1044.125699,1776.780045,497.5325178,333.161558,732.6543465
342,stapler.wav,0,471.5890473,NA,NA,471.5890473,1286.9161,471.5890473,NA,815.3270525
343,starfish_big.wav,0,506.12411,607.8424158,962.4033674,1035.0593,1983.900227,506.12411,354.5609516,948.8409266
344,stingray.wav,0,603.7553584,NA,NA,603.7553584,1382.335601,603.7553584,NA,778.5802425
345,stingray_small.wav,0,537.6092243,537.6092243,1107.957682,1234.701783,2060,537.6092243,570.3484572,825.2982168
346,stool.wav,0,587.6837642,NA,NA,587.6837642,1205.941043,587.6837642,NA,618.2572789
347,stool_small.wav,0,482.0520916,482.0520916,1049.465943,1049.465943,1721.496599,482.0520916,567.4138518,672.0306553
348,stoplight.wav,0,434.6948453,NA,NA,434.6948453,1297.23356,434.6948453,NA,862.5387148
349,suit_big.wav,0,546.4510655,649.3305707,1008.089871,1116.245248,1800.748299,546.4510655,358.7593002,684.5030511
350,suitcase.wav,0,433.6009117,NA,NA,433.6009117,1338.412698,433.6009117,NA,904.8117868
351,sunflower.wav,0,399.4507528,NA,NA,399.4507528,1312.290249,399.4507528,NA,912.8394967
352,sunflower_small.wav,0,429.3893837,429.3893837,1037.288095,1188.491327,2106.462585,429.3893837,607.8987108,917.9712579
353,swan.wav,0,530.8446445,NA,NA,530.8446445,1175.895692,530.8446445,NA,645.0510471
354,swan_big.wav,0,447.9737666,616.1494052,985.0508059,1098.976239,1851.655329,447.9737666,368.9014008,752.6790903
355,table.wav,0,431.1212232,NA,NA,512.9745051,1054.263039,431.1212232,NA,541.2885334
356,table_big.wav,0,612.0998035,688.5641727,1002.068086,1188.131385,1739.909297,612.0998035,313.5039137,551.7779123
357,tacos.wav,0,532.1750166,NA,NA,583.0164643,1334.852608,532.1750166,NA,751.8361434
358,tacos_big.wav,0,523.5579004,703.8393179,1067.357586,1247.639003,2017.482993,523.5579004,363.518268,769.8439899
359,tank.wav,0,591.8181099,NA,NA,666.1772923,1128.004535,591.8181099,NA,461.8272428
360,tank_small.wav,0,431.1341298,431.1341298,1032.653834,1195.777822,1739.909297,431.1341298,601.5197043,544.1314754
361,tape.wav,0,511.0205263,NA,NA,592.9377527,1096.462585,511.0205263,NA,503.5248323
362,target_big.wav,0,498.5502791,593.8977167,941.9158642,1063.483847,1627.188209,498.5502791,348.0181474,563.7043615
363,teabag_small.wav,0,490.4504399,490.4504399,1005.278504,1109.23417,1689.614512,490.4504399,514.8280638,580.3803421
364,teapot.wav,0,467.2299088,NA,NA,538.8096468,1163.401361,467.2299088,NA,624.5917137
365,teepee.wav,0,485.0893359,NA,NA,559.2589768,1234.897959,485.0893359,NA,675.6389824
366,teepee_small.wav,0,591.5406176,691.3782566,1006.655012,1193.193758,1793.492063,591.5406176,315.276755,600.2983052
367,telescope.wav,0,409.710089,NA,NA,466.6267652,1253.333333,409.710089,NA,786.7065681
368,telescope_big.wav,0,485.7602823,551.8324863,823.7450183,930.4770402,1734.739229,485.7602823,271.912532,804.2621889
369,tie.wav,0,600.8186781,NA,NA,659.2301615,1246.054422,600.8186781,NA,586.8242602
370,tie_small.wav,0,510.4790498,510.4790498,1109.610717,1233.755116,1842.290249,510.4790498,599.1316668,608.5351334
371,tire_narrow.wav,0,469.8004926,469.8004926,1047.100135,1122.634668,1841.519274,469.8004926,577.2996427,718.8846064
372,tissues.wav,0,501.6378463,NA,NA,570.5696829,1425.918367,501.6378463,NA,855.3486845
373,toaster_twoslot.wav,0,471.4567893,551.7498579,1087.036982,1196.770842,1827.029478,471.4567893,535.287124,630.2586361
374,toothbrush_red.wav,0,483.313311,483.313311,969.0669103,1178.889471,1962.086168,483.313311,485.7535994,783.1966968
375,toy.wav,0,495.0276287,NA,NA,568.6054422,1137.210884,495.0276287,NA,568.6054422
376,toy_big.wav,0,518.3701024,665.9376651,1047.877239,1345.905846,1975.192744,518.3701024,381.9395739,629.2868979
377,train.wav,0,575.5401175,NA,NA,618.9564926,1234.897959,575.5401175,NA,615.9414666
378,train_big.wav,0,555.0021985,636.2858259,930.3413019,1059.438828,1631.972789,555.0021985,294.0554759,572.5339613
379,tree_small.wav,0,480.4709249,480.4709249,1073.824265,1164.920006,1680.680272,480.4709249,593.3533402,515.760266
380,triangle.wav,0,557.5862683,NA,NA,604.5160383,1334.829932,557.5862683,NA,730.3138937
381,triangle_small.wav,0,497.8738491,497.8738491,1225.566605,1406.722186,2095.986395,497.8738491,727.6927563,689.2642084
382,trophy.wav,0,458.5611134,NA,NA,502.1335464,1101.632653,458.5611134,NA,599.4991066
383,tupperware_round.wav,0,510.8471743,510.8471743,1015.75325,1142.503169,1923.174603,510.8471743,504.9060759,780.6714343
384,turtle_big.wav,0,509.4489281,610.7961563,971.4037358,1098.676999,1608.911565,509.4489281,360.6075795,510.2345655
385,tuxedo_big.wav,0,521.7211203,620.1334774,949.9478632,1064.318981,1815.668934,521.7211203,329.8143858,751.3499534
386,umbrella_cocktail.wav,0,432.5216112,501.8740201,1098.114248,1098.114248,1820.861678,432.5216112,596.2402274,722.7474305
387,vase.wav,0,606.8417775,NA,NA,606.8417775,1200.204082,606.8417775,NA,593.3623041
388,vase_small.wav,0,487.833746,487.833746,1164.749697,1233.945549,2053.718821,487.833746,676.9159507,819.7732714
389,violin_big.wav,0,487.8723931,589.6514213,940.521229,1042.300257,1828.367347,487.8723931,350.8698077,786.0670897
390,waffle.wav,0,419.7998237,NA,NA,419.7998237,1032.154195,419.7998237,NA,612.3543713
391,waffle_small.wav,0,558.942715,558.942715,1213.298139,1240.677027,1868.979592,558.942715,654.3554241,628.3025647
392,wagon.wav,0,635.0431067,NA,NA,635.0431067,1227.528345,635.0431067,NA,592.485238
393,wagon_small.wav,0,453.0935955,453.0935955,1085.313616,1220.603497,1776.031746,453.0935955,632.2200206,555.428249
394,wallet_big.wav,0,527.5588145,655.2700564,1073.728168,1160.680503,1854.897959,527.5588145,418.4581116,694.2174564
395,watch_yellow.wav,0,544.7665309,544.7665309,1054.267567,1204.436293,1830.544218,544.7665309,509.5010361,626.1079243
396,wheel_small.wav,0,489.1869761,489.1869761,1180.325784,1211.860635,1793.900227,489.1869761,691.1388083,582.0395917
397,whistle.wav,0,605.8488044,NA,NA,605.8488044,1174.421769,605.8488044,NA,568.5729643
398,whistle_big.wav,0,540.1763819,642.5690665,1057.428724,1257.062194,2005.396825,540.1763819,414.8596578,748.3346319
399,window.wav,0,457.5169187,NA,NA,457.5169187,1072.698413,457.5169187,NA,615.181494
400,window_big.wav,0,600.8295568,665.449074,1023.548899,1112.400735,1837.981859,600.8295568,358.0998245,725.5811247
401,wine_red.wav,0,486.5542849,486.5542849,974.3003549,1046.062393,1749.546485,486.5542849,487.74607,703.4840923
402,yarn_big.wav,0,516.4258308,540.4287799,895.6724265,967.6812738,1638.526077,516.4258308,355.2436467,670.8448033
403,zebra.wav,0,556.7406366,NA,NA,556.7406366,1191.609977,556.7406366,NA,634.8693407
404,zebra_small.wav,0,557.2753891,557.2753891,1220.010403,1304.743647,2065.782313,557.2753891,662.7350141,761.0386659
